Unit ID,ISP,Download,Upload,Technology,State,Region,Days,timezone_offset,timezone_offset_dst
1074,CenturyLink,1.5,0.256,DSL,FL,SOUTH,30,-5,-4
1075,Charter,15,3,CABLE,MN,MIDWEST,30,-6,-5
1076,AT&T,3,0.768,DSL,FL,SOUTH,30,-5,-4
1077,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
1079,Comcast,3,0.768,CABLE,MN,MIDWEST,30,-6,-5
1080,Comcast,25,4,CABLE,MN,MIDWEST,30,-6,-5
1081,Comcast,25,4,CABLE,MO,MIDWEST,30,-6,-5
1082,Qwest,7,0.896,DSL,UT,WEST,30,-7,-6
1083,AT&T,3,0.512,DSL,Tx,SOUTH,14,-6,-5
1084,Comcast,15,2,CABLE,TN,SOUTH,17,-5,-4
1087,AT&T,12,1.5,DSL,AR,SOUTH,28,-6,-5
1089,Verizon DSL,3,0.768,DSL,CA,WEST,30,-8,-7
1095,Comcast,15,2,CABLE,CA,WEST,30,-8,-7
1096,AT&T,1.5,0.384,DSL,CA,WEST,30,-8,-7
1097,Comcast,15,2,CABLE,NJ,NORTHEAST,30,-5,-4
1102,Verizon DSL,3,0.768,DSL,CA,WEST,30,-8,-7
1103,CenturyLink,0.512,0.256,DSL,fl,SOUTH,24,-6,-5
1105,AT&T,18,1.5,DSL,MI,MIDWEST,30,-5,-4
1106,Cox,20,2,CABLE,nv,WEST,30,-8,-7
1111,AT&T,3,0.768,DSL,AL,SOUTH,30,-6,-5
1115,CenturyLink,6,0.512,DSL,OH,MIDWEST,30,-5,-4
1116,Qwest,20,0.896,DSL,UT,WEST,30,-7,-6
1121,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
1122,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
1124,Cox,12,2,CABLE,OK,SOUTH,30,-6,-5
1126,AT&T,12,1,DSL,MI,MIDWEST,30,-5,-4
1127,Charter,100,5,CABLE,CA,WEST,30,-8,-7
1128,Frontier,20,5,FIBER,WA,WEST,30,-8,-7
1130,Comcast,25,4,CABLE,AL,SOUTH,30,-6,-5
1132,Charter,25,3,CABLE,CA,WEST,25,-8,-7
1135,AT&T,6,0.768,DSL,CA,WEST,30,-8,-7
1136,AT&T,6,1,DSL,KS,MIDWEST,30,-6,-5
1138,Windstream,3,0.768,DSL,GA,SOUTH,28,-5,-4
1139,Cablevision,15,2,CABLE,NJ,NORTHEAST,30,-5,-4
1141,TimeWarner,10,1,CABLE,ny,NORTHEAST,25,-5,-4
1142,Verizon,50,25,FIBER,CA,WEST,30,-8,-7
1143,Cablevision,15,2,CABLE,NJ,NORTHEAST,12,-5,-4
1144,CenturyLink,3,0.512,DSL,MO,MIDWEST,7,-6,-5
1145,Comcast,15,2,CABLE,NJ,NORTHEAST,25,-5,-4
1147,Cablevision,15,2,CABLE,NJ,NORTHEAST,30,-5,-5
1150,CenturyLink,10,0.768,DSL,NC,SOUTH,24,-5,-4
1153,Cablevision,15,2,CABLE,NY,NORTHEAST,26,-5,-4
1154,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
1155,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
1159,Comcast,15,2,CABLE,CT,NORTHEAST,30,-5,-4
1160,Windstream,3,0.768,DSL,NC,SOUTH,30,-5,-4
1162,Cablevision,15,2,CABLE,CT,NORTHEAST,30,-5,-4
1164,Charter,15,3,CABLE,RI,NORTHEAST,30,-5,-4
1165,Verizon DSL,REMOVE,REMOVE,DSL,VA,SOUTH,21,-5,-4
1167,Verizon DSL,5,0.768,DSL,ca,WEST,30,-8,-7
1168,Comcast,25,4,CABLE,FL,SOUTH,30,-5,-4
1169,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
1172,AT&T,3,1,DSL,TN,SOUTH,30,-6,-5
1174,TimeWarner,15,2,CABLE,ca,WEST,30,-8,-7
1176,Comcast,25,4,CABLE,UT,WEST,21,-7,-6
1177,Mediacom,12,1,CABLE,MN,MIDWEST,26,-6,-5
1178,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
1181,AT&T,12,1.5,DSL,IL,MIDWEST,25,-6,-5
1183,Comcast,15,2,CABLE,IN,MIDWEST,29,-5,-5
1188,Verizon,15,5,FIBER,CA,WEST,30,-8,-7
1192,Cox,15,2,CABLE,VA,SOUTH,29,-5,-4
1193,AT&T,18,1.5,DSL,CA,WEST,20,-8,-7
1194,Comcast,12,2,CABLE,NJ,NORTHEAST,30,-5,-4
1196,Comcast,25,4,CABLE,TN,SOUTH,30,-5,-4
1197,Charter,30,4,CABLE,WI,MIDWEST,30,-6,-5
1198,TimeWarner,10,1,CABLE,CA,WEST,27,-8,-7
1199,Comcast,15,2,CABLE,PA,NORTHEAST,30,-5,-4
1200,Charter,15,3,CABLE,MO,MIDWEST,30,-6,-5
1203,AT&T,6,0.768,DSL,IL,MIDWEST,30,-6,-5
1204,TimeWarner,30,5,CABLE,NC,SOUTH,30,-5,-4
1207,Cablevision,50,8,CABLE,NJ,NORTHEAST,30,-5,-4
1208,AT&T,18,1.5,DSL,IN,MIDWEST,30,-5,-5
1213,Comcast,25,4,CABLE,WA,WEST,30,-8,-7
1214,Verizon,25,25,FIBER,NY,NORTHEAST,30,-5,-4
1215,Verizon,75,35,FIBER,TX,SOUTH,30,-6,-5
1217,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
1220,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
1223,Qwest,12,0.896,DSL,AZ,WEST,27,-7,-7
1224,Verizon,50,25,FIBER,VA,SOUTH,30,-5,-4
1227,AT&T,18,1.5,DSL,TX,SOUTH,30,-6,-5
1229,Comcast,50,10,CABLE,MN,MIDWEST,30,-6,-5
1230,Cox,15,2,CABLE,LA,SOUTH,30,-6,-5
1232,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
1234,Cox,15,1.5,CABLE,LA,SOUTH,30,-6,-5
1235,Verizon,35,35,FIBER,VA,SOUTH,18,-5,-4
1239,Comcast,25,4,CABLE,FL,SOUTH,30,-5,-4
1240,Charter,15,3,CABLE,MN,MIDWEST,30,-6,-5
1242,Comcast,15,2,CABLE,MA,NORTHEAST,25,-5,-4
1244,Comcast,25,4,CABLE,ca,WEST,29,-8,-7
1245,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
1248,Comcast,25,4,CABLE,TX,SOUTH,26,-6,-5
1249,CenturyLink,1.5,0.512,DSL,IN,MIDWEST,20,-5,-5
1250,TimeWarner,20,2,CABLE,OH,MIDWEST,23,-5,-4
1251,AT&T,0.768,0.384,DSL,tn,SOUTH,24,-6,-5
1252,Cox,15,2,CABLE,VA,SOUTH,28,-5,-4
1254,AT&T,24,3,DSL,TX,SOUTH,30,-6,-5
1256,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
1257,Qwest,12,0.896,DSL,CO,WEST,30,-7,-6
1259,AT&T,12,1.5,DSL,IL,MIDWEST,19,-6,-5
1263,Qwest,7,0.896,DSL,AZ,WEST,30,-7,-7
1265,AT&T,6,0.768,DSL,IN,MIDWEST,30,-5,-5
1268,CenturyLink,4,0.512,DSL,MO,MIDWEST,30,-6,-5
1269,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
1270,AT&T,6,1,DSL,MO,MIDWEST,30,-6,-5
1272,AT&T,6,0.768,DSL,IL,MIDWEST,30,-6,-5
1274,Cox,3,0.768,CABLE,OK,SOUTH,28,-6,-5
1275,Cablevision,15,2,CABLE,NJ,NORTHEAST,27,-5,-4
1276,CenturyLink,3,0.64,DSL,VA,SOUTH,30,-5,-4
1278,AT&T,6,0.768,DSL,TX,SOUTH,30,-6,-5
1280,AT&T,1.5,0.384,DSL,TX,SOUTH,27,-6,-5
1281,TimeWarner,10,1,CABLE,KY,SOUTH,26,-5,-4
1282,Cox,15,1.5,CABLE,LA,SOUTH,30,-6,-5
1287,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
1288,AT&T,1.5,0.384,DSL,OH,MIDWEST,30,-5,-4
1289,Verizon DSL,5,0.768,DSL,VA,SOUTH,30,-5,-4
1290,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
1291,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
1292,Verizon,15,5,FIBER,PA,NORTHEAST,30,-5,-4
1293,Cox,15,2,CABLE,VA,SOUTH,28,-5,-4
1295,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
1296,TimeWarner,10,1,CABLE,CA,WEST,30,-8,-7
1297,Verizon,75,35,FIBER,MD,SOUTH,12,-5,-4
1299,Mediacom,20,2,CABLE,MO,MIDWEST,30,-6,-5
1300,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
1301,TimeWarner,10,1,CABLE,CA,WEST,8,-8,-7
3677,Qwest,10,10,DSL,UNKNOWN,UNKNOWN,30,-6,-5
3680,Insight,50,5,CABLE,KY,SOUTH,30,-6,-5
3684,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
5055,Verizon,25,25,FIBER,UNKNOWN,UNKNOWN,30,-5,-5
5056,Comcast,15,2,CABLE,UNKNOWN,UNKNOWN,30,-5,-5
5192,Verizon,15,5,FIBER,VA,SOUTH,30,-5,-4
5193,Comcast,15,2,CABLE,Pa,NORTHEAST,30,-5,-4
5195,Comcast,6,1,CABLE,FL,SOUTH,30,-5,-4
5197,Charter,30,4,CABLE,IL,MIDWEST,30,-6,-5
5199,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
5202,Comcast,50,10,CABLE,MA,NORTHEAST,30,-5,-4
5205,Comcast,50,10,CABLE,ma,NORTHEAST,30,-5,-4
5207,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
5210,Comcast,15,2,CABLE,NH,NORTHEAST,30,-5,-4
5211,Verizon,35,35,FIBER,PA,NORTHEAST,19,-5,-4
5212,Comcast,15,2,CABLE,MI,MIDWEST,29,-5,-4
5213,Comcast,15,2,CABLE,FL,SOUTH,30,-5,-4
5216,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
5217,Comcast,25,4,CABLE,NH,NORTHEAST,30,-5,-4
5219,Comcast,15,2,CABLE,MD,SOUTH,30,-5,-4
5221,Comcast,15,2,CABLE,UT,WEST,30,-7,-6
5222,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
5223,AT&T,1.5,0.384,DSL,Ca,WEST,8,-8,-7
5224,Verizon,50,25,FIBER,RI,NORTHEAST,30,-5,-4
5225,Comcast,15,2,CABLE,Wa,WEST,30,-8,-7
5227,Comcast,6,1,CABLE,TN,SOUTH,30,-5,-4
5232,Frontier,7,0.768,DSL,WA,WEST,5,-8,-7
5235,Comcast,25,4,CABLE,MI,MIDWEST,30,-5,-4
5237,Comcast,15,2,CABLE,ct,NORTHEAST,11,-5,-4
5238,Charter,15,3,CABLE,MO,MIDWEST,26,-6,-5
5240,Comcast,15,2,CABLE,MN,MIDWEST,30,-6,-5
5242,Cox,25,2,CABLE,CA,WEST,30,-8,-7
5243,TimeWarner,20,2,CABLE,CA,WEST,30,-8,-7
5244,Cox,18,2,CABLE,CA,WEST,30,-8,-7
5245,Comcast,15,2,CABLE,AZ,WEST,30,-7,-7
5246,Cox,15,1.5,CABLE,LA,SOUTH,30,-6,-5
5247,Verizon,25,25,FIBER,PA,NORTHEAST,30,-5,-4
5248,Comcast,15,2,CABLE,NJ,NORTHEAST,30,-5,-4
5250,Windstream,3,0.384,DSL,Ga,SOUTH,30,-5,-4
5251,AT&T,1.5,0.384,DSL,TN,SOUTH,30,-6,-5
5252,AT&T,6,0.768,DSL,IL,MIDWEST,30,-6,-5
5255,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
5259,Comcast,15,2,CABLE,GA,SOUTH,30,-5,-4
5262,TimeWarner,10,1,CABLE,OH,MIDWEST,6,-5,-4
5264,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
5265,Comcast,15,2,CABLE,TX,SOUTH,30,-6,-5
5266,TimeWarner,15,1,CABLE,OH,MIDWEST,30,-5,-4
5267,AT&T,24,3,DSL,TX,SOUTH,29,-6,-5
5270,TimeWarner,3,1,CABLE,NY,NORTHEAST,23,-5,-4
5271,TimeWarner,30,5,CABLE,OH,MIDWEST,23,-5,-4
5272,AT&T,6,0.512,DSL,Al,SOUTH,27,-6,-5
5273,TimeWarner,10,1,CABLE,fl,SOUTH,30,-5,-4
5274,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
5277,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
5278,AT&T,3,0.512,DSL,IL,MIDWEST,30,-6,-5
5281,Comcast,25,4,CABLE,AZ,WEST,30,-7,-7
5282,Windstream,3,0.768,DSL,GA,SOUTH,30,-5,-4
5284,Comcast,25,4,CABLE,CO,WEST,29,-7,-6
5285,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
5286,Comcast,25,4,CABLE,UT,WEST,14,-7,-6
5287,Windstream,6,0.768,DSL,KY,SOUTH,29,-5,-4
5289,Comcast,3,0.768,CABLE,CO,WEST,30,-7,-6
5291,TimeWarner,10,1,CABLE,WI,MIDWEST,30,-6,-5
5292,AT&T,18,1.5,DSL,MO,MIDWEST,30,-6,-5
5293,Comcast,15,2,CABLE,OR,WEST,30,-8,-7
5294,Qwest,12,5,DSL,CO,WEST,5,-7,-6
5295,Comcast,15,2,CABLE,Va,SOUTH,19,-5,-4
5296,Comcast,3,0.768,CABLE,OR,WEST,30,-8,-7
5297,Comcast,15,2,CABLE,MN,MIDWEST,30,-6,-5
5299,Qwest,12,5,DSL,CO,WEST,30,-7,-6
5301,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
5302,Comcast,15,2,CABLE,IN,MIDWEST,30,-6,-5
5304,AT&T,6,0.512,DSL,SC,SOUTH,30,-5,-4
5308,AT&T,1.5,0.512,DSL,IL,MIDWEST,29,-6,-5
5309,Insight,10,1,CABLE,KY,SOUTH,30,-5,-4
5312,Comcast,15,2,CABLE,NJ,NORTHEAST,30,-5,-4
5313,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
5320,AT&T,6,0.512,DSL,sc,SOUTH,30,-5,-4
5321,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
5323,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
5324,Cablevision,15,2,CABLE,NJ,NORTHEAST,17,-5,-4
5326,AT&T,6,0.768,DSL,IL,MIDWEST,29,-6,-5
5327,TimeWarner,15,2,CABLE,TX,SOUTH,30,-6,-5
5332,TimeWarner,20,2,CABLE,ME,NORTHEAST,30,-5,-4
5333,AT&T,1.5,0.384,DSL,OH,MIDWEST,30,-5,-4
5334,TimeWarner,15,1,CABLE,WI,MIDWEST,30,-6,-5
5335,AT&T,18,1.5,DSL,TX,SOUTH,30,-6,-5
5336,Comcast,25,4,CABLE,MI,MIDWEST,30,-5,-4
5337,Comcast,15,2,CABLE,CA,WEST,30,-8,-7
5339,Verizon DSL,7,0.768,DSL,NY,NORTHEAST,27,-5,-4
5340,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
5341,Verizon,35,35,FIBER,MD,SOUTH,30,-5,-4
5342,Comcast,25,4,CABLE,WA,WEST,30,-8,-7
5344,Charter,15,3,CABLE,NC,SOUTH,30,-5,-4
5346,Frontier,35,35,FIBER,WA,WEST,30,-8,-7
5347,Comcast,15,2,CABLE,CT,NORTHEAST,30,-5,-4
5348,Verizon DSL,1,0.384,DSL,PA,NORTHEAST,20,-5,-4
5351,Comcast,50,10,CABLE,OH,MIDWEST,28,-5,-4
5352,TimeWarner,30,5,CABLE,OH,MIDWEST,30,-5,-4
5353,Qwest,3,0.64,DSL,WA,WEST,30,-8,-7
5354,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
5355,Mediacom,12,1,CABLE,TN,SOUTH,26,-6,-5
5357,Frontier,25,25,FIBER,WA,WEST,15,-8,-7
5358,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
5359,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
5361,Comcast,50,10,CABLE,MD,SOUTH,30,-5,-4
5362,AT&T,24,3,DSL,LA,SOUTH,30,-6,-5
5364,Comcast,15,2,CABLE,MN,MIDWEST,30,-6,-5
5365,Verizon,50,25,FIBER,VA,SOUTH,30,-5,-4
5366,Cox,25,3,CABLE,OK,SOUTH,30,-6,-5
5367,CenturyLink,8,0.768,DSL,WI,MIDWEST,30,-6,-5
5368,Mediacom,REMOVE,REMOVE,CABLE,IL,MIDWEST,21,-6,-5
5370,TimeWarner,30,5,CABLE,TX,SOUTH,30,-6,-5
5371,Comcast,12,2,CABLE,GA,SOUTH,30,-5,-4
5373,Charter,30,4,CABLE,WI,MIDWEST,8,-6,-5
5374,Qwest,12,0.896,DSL,NM,WEST,30,-7,-6
5376,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
5378,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
5379,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
5381,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
5385,AT&T,6,0.768,DSL,MI,MIDWEST,22,-5,-4
5386,TimeWarner,10,1,CABLE,MA,NORTHEAST,30,-5,-4
5387,Comcast,25,4,CABLE,FL,SOUTH,30,-5,-4
5388,Comcast,15,2,CABLE,ME,NORTHEAST,30,-5,-4
5389,Comcast,15,2,CABLE,OR,WEST,9,-8,-7
5390,Comcast,50,10,CABLE,CA,WEST,30,-8,-7
5391,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
5394,Verizon,20,5,FIBER,CA,WEST,30,-8,-7
5395,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
5396,Verizon DSL,1.5,0.384,DSL,Md,SOUTH,24,-5,-4
5397,Cox,18,2,CABLE,CA,WEST,30,-8,-7
5399,Comcast,12,2,CABLE,CO,WEST,30,-7,-6
5402,Verizon,15,5,FIBER,nj,NORTHEAST,6,-5,-4
5403,Comcast,15,2,CABLE,MA,NORTHEAST,30,-5,-4
5404,AT&T,24,3,DSL,ca,WEST,30,-8,-7
5406,AT&T,24,3,DSL,mi,MIDWEST,30,-5,-4
5407,Verizon,35,35,FIBER,NJ,NORTHEAST,30,-5,-4
5410,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
5411,TimeWarner,15,2,CABLE,TX,SOUTH,29,-6,-5
5414,AT&T,18,1.5,DSL,CA,WEST,30,-8,-7
5418,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
5421,AT&T,3,1,DSL,il,MIDWEST,30,-6,-5
5423,Comcast,15,2,CABLE,FL,SOUTH,30,-5,-4
5424,Qwest,12,0.896,DSL,UT,WEST,30,-7,-6
5430,TimeWarner,20,2,CABLE,TX,SOUTH,30,-6,-5
5431,Verizon,20,5,FIBER,FL,SOUTH,30,-5,-4
5433,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
5436,TimeWarner,30,5,CABLE,MO,MIDWEST,30,-6,-5
5439,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
5440,Comcast,15,2,CABLE,MD,SOUTH,30,-5,-4
5443,Comcast,15,2,CABLE,IN,MIDWEST,13,-5,-5
5444,Comcast,25,4,CABLE,WA,WEST,30,-8,-7
5447,TimeWarner,20,2,CABLE,NY,NORTHEAST,20,-5,-4
5455,Comcast,15,2,CABLE,NY,NORTHEAST,30,-5,-4
5457,Comcast,22,5,CABLE,MD,SOUTH,30,-5,-4
5462,TimeWarner,10,1,CABLE,CA,WEST,30,-8,-7
5463,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
5464,Qwest,7,0.896,DSL,CO,WEST,30,-7,-6
5465,Comcast,15,2,CABLE,CO,WEST,14,-7,-6
5466,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
5467,Comcast,15,2,CABLE,OR,WEST,30,-8,-7
5470,Comcast,50,15,CABLE,GA,SOUTH,30,-5,-4
5472,TimeWarner,30,5,CABLE,Ne,MIDWEST,19,-6,-5
5475,Verizon,35,35,FIBER,NJ,NORTHEAST,30,-5,-4
5476,AT&T,1.5,0.384,DSL,WI,MIDWEST,30,-6,-5
5477,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
5478,AT&T,6,0.512,DSL,MS,SOUTH,30,-6,-5
5479,TimeWarner,10,1,CABLE,KY,SOUTH,30,-5,-4
5480,TimeWarner,15,2,CABLE,FL,SOUTH,30,-5,-4
5481,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
5483,Comcast,50,10,CABLE,DE,SOUTH,30,-5,-4
5485,Cox,22,5,CABLE,AZ,WEST,26,-7,-7
5486,Comcast,15,2,CABLE,VA,SOUTH,30,-5,-4
5487,TimeWarner,3,1,CABLE,NC,SOUTH,14,-5,-4
5488,AT&T,6,0.768,DSL,TX,SOUTH,30,-6,-5
5489,Cox,20,2,CABLE,NV,WEST,30,-8,-7
5490,Comcast,50,10,CABLE,nc,SOUTH,30,-5,-4
5491,Comcast,25,4,CABLE,TX,SOUTH,30,-6,-5
5492,Comcast,25,4,CABLE,MO,MIDWEST,30,-6,-5
5493,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
5494,Windstream,3,0.768,DSL,GA,SOUTH,30,-5,-4
5498,Comcast,15,2,CABLE,MI,MIDWEST,30,-5,-4
5499,Comcast,15,2,CABLE,PA,NORTHEAST,30,-5,-4
5501,Comcast,25,4,CABLE,MN,MIDWEST,30,-6,-5
5502,TimeWarner,20,2,CABLE,NC,SOUTH,19,-5,-4
5505,AT&T,3,0.512,DSL,CA,WEST,17,-8,-7
5506,TimeWarner,30,5,CABLE,OH,MIDWEST,30,-5,-4
5507,Comcast,15,2,CABLE,Tn,SOUTH,30,-6,-5
5509,Comcast,15,2,CABLE,MA,NORTHEAST,29,-5,-4
5510,Mediacom,12,1,CABLE,Il,MIDWEST,30,-6,-5
5512,Qwest,20,0.896,DSL,CO,WEST,28,-7,-6
5513,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
5514,TimeWarner,30,5,CABLE,IL,MIDWEST,4,-6,-5
5516,AT&T,3,0.768,DSL,FL,SOUTH,28,-5,-4
5518,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
5519,Comcast,15,2,CABLE,Mi,MIDWEST,30,-5,-4
5521,Verizon,25,25,FIBER,MD,SOUTH,30,-5,-4
5523,AT&T,6,0.768,DSL,CA,WEST,30,-8,-7
5525,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
5529,Comcast,12,2,CABLE,GA,SOUTH,30,-5,-4
5530,Comcast,15,2,CABLE,TN,SOUTH,30,-5,-4
5531,TimeWarner,10,1,CABLE,CA,WEST,5,-8,-7
5532,Comcast,25,4,CABLE,TN,SOUTH,30,-6,-5
5533,Comcast,15,2,CABLE,ME,NORTHEAST,30,-5,-4
5537,CenturyLink,1.5,0.512,DSL,WI,MIDWEST,30,-6,-5
5538,Comcast,15,2,CABLE,SC,SOUTH,30,-5,-4
5540,Comcast,15,2,CABLE,WI,MIDWEST,30,-6,-5
5542,Qwest,5,0.896,DSL,MO,MIDWEST,30,-7,-6
5544,Verizon,25,25,FIBER,NY,NORTHEAST,18,-5,-4
5547,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
5551,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
5552,Comcast,15,2,CABLE,CA,WEST,30,-8,-7
5553,AT&T,6,0.768,DSL,MI,MIDWEST,30,-5,-4
5554,TimeWarner,1,1,CABLE,FL,SOUTH,30,-5,-4
5555,Verizon,25,25,FIBER,PA,NORTHEAST,24,-5,-4
5556,Comcast,25,4,CABLE,VA,SOUTH,30,-5,-4
5558,TimeWarner,30,5,CABLE,WI,MIDWEST,30,-6,-5
5559,CenturyLink,3,0.64,DSL,AL,SOUTH,30,-6,-5
5560,AT&T,6,1,DSL,TX,SOUTH,30,-6,-5
5562,AT&T,12,1.5,DSL,FL,SOUTH,30,-5,-4
5563,Cox,3,0.768,CABLE,VA,SOUTH,30,-5,-4
5565,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
5567,Comcast,25,4,CABLE,WA,WEST,30,-8,-7
5568,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
5569,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
5571,AT&T,3,0.512,DSL,sc,SOUTH,30,-5,-4
5572,Comcast,15,2,CABLE,WA,WEST,27,-8,-7
5573,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
5575,TimeWarner,10,1,CABLE,nc,SOUTH,30,-5,-4
5576,Comcast,15,2,CABLE,FL,SOUTH,30,-5,-4
5577,TimeWarner,10,1,CABLE,NC,SOUTH,28,-5,-4
5578,Verizon DSL,5,5,DSL,va,SOUTH,27,-5,-4
5580,Comcast,50,10,CABLE,Ma,NORTHEAST,30,-5,-4
5581,AT&T,3,0.768,DSL,AL,SOUTH,30,-6,-5
5582,Comcast,15,2,CABLE,Pa,NORTHEAST,30,-5,-4
5584,AT&T,12,1.5,DSL,Mo,MIDWEST,14,-6,-5
5585,Qwest,40,5,DSL,NM,WEST,30,-7,-6
5586,Verizon,15,5,FIBER,MA,NORTHEAST,28,-5,-4
5587,Qwest,7,5,DSL,CO,WEST,30,-7,-6
5588,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
5589,Frontier,1,0.384,DSL,OR,WEST,24,-8,-7
5590,Cox,3,0.768,CABLE,AZ,WEST,12,-7,-7
5593,AT&T,1.5,0.384,DSL,OH,MIDWEST,30,-5,-4
5596,AT&T,6,0.512,DSL,TN,SOUTH,30,-6,-5
5599,Comcast,22,5,CABLE,IL,MIDWEST,27,-6,-5
5600,Verizon,15,5,FIBER,VA,SOUTH,30,-5,-4
5601,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
5604,Qwest,7,0.896,DSL,NM,WEST,30,-7,-6
5605,Comcast,15,2,CABLE,IL,MIDWEST,28,-6,-5
5606,Verizon,15,5,FIBER,VA,SOUTH,30,-5,-4
5608,AT&T,1.5,0.768,DSL,TX,SOUTH,30,-6,-5
5609,Charter,15,3,CABLE,MN,MIDWEST,27,-6,-5
5613,Cox,3,0.768,CABLE,AZ,WEST,30,-7,-7
5615,Comcast,15,2,CABLE,IL,MIDWEST,29,-6,-5
5616,AT&T,12,1,DSL,CA,WEST,30,-8,-7
5617,Comcast,22,5,CABLE,CO,WEST,30,-7,-6
5622,AT&T,3,0.512,DSL,MI,MIDWEST,27,-5,-4
5623,Qwest,1.5,0.896,DSL,AZ,WEST,30,-7,-7
5624,Comcast,25,4,CABLE,MN,MIDWEST,30,-6,-5
5626,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
5628,Verizon,75,35,FIBER,PA,NORTHEAST,30,-5,-4
5634,Comcast,15,2,CABLE,NM,WEST,30,-7,-6
5635,Comcast,15,2,CABLE,Pa,NORTHEAST,30,-5,-4
5636,Comcast,15,2,CABLE,NM,WEST,30,-7,-6
5637,Comcast,12,2,CABLE,CA,WEST,19,-8,-7
5638,Comcast,3,0.768,CABLE,TN,SOUTH,23,-6,-5
5641,TimeWarner,30,5,CABLE,TX,SOUTH,30,-6,-5
5642,Comcast,25,4,CABLE,CO,WEST,30,-7,-6
5644,AT&T,12,1.5,DSL,CA,WEST,30,-8,-7
5645,TimeWarner,15,1,CABLE,KS,MIDWEST,24,-6,-5
5646,Comcast,15,2,CABLE,GA,SOUTH,30,-5,-4
5648,Cablevision,50,8,CABLE,NY,NORTHEAST,30,-5,-4
5649,Comcast,25,4,CABLE,DC,SOUTH,30,-5,-4
5651,Verizon,10,2,FIBER,MD,SOUTH,30,-5,-4
5653,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
