Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,WB Model,Whitebox can support download speed,Whitebox can support upload speed
243296,Frontier ,Fiber,WA,West,-8 hr,-7 hr,75,,,75,WDR3600,Yes,Yes
431,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WNR3500L,Yes,Yes
1000816,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
634640,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WR741NDv4,Yes,Yes
12854,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WNR3500L,Yes,Yes
942274,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,AC1750v2,Yes,Yes
1000892,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
661076,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WDR3600,Yes,Yes
941790,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,AC1750v2,Yes,Yes
1000169,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
942280,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,AC1750v2,Yes,Yes
8105,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WNR3500L,Yes,Yes
941794,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,AC1750v2,Yes,Yes
362340,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
941788,Frontier ,Fiber,TX,South,-6 hr,-5 hr,100,,,100,AC1750v2,Yes,Yes
649216,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WDR3600,Yes,Yes
665198,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WDR3600,Yes,Yes
775816,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WDR3600,Yes,Yes
1000890,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
1000175,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
28847,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WR741ND,Yes,Yes
942608,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,AC1750v2,Yes,Yes
1000511,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
1002130,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
241869,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,WR741NDv4,Yes,Yes
27978,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WR741ND,Yes,Yes
940686,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,AC1750v2,Yes,Yes
27367,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WR1043ND,Yes,Yes
1000882,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
26931,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,WR741ND,Yes,Yes
27230,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WR741ND,Yes,Yes
27211,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WR741ND,Yes,Yes
636,Frontier ,Fiber,TX,South,-6 hr,-5 hr,75,,,75,WNR3500L,Yes,Yes
1000894,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
660268,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,WDR3600,Yes,Yes
1001862,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
657038,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WDR3600,Yes,Yes
11453,Frontier ,Fiber,CA,West,-8 hr,-7 hr,75,,,75,WNR3500L,Yes,Yes
941694,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,AC1750v2,Yes,Yes
1006826,Frontier ,Fiber,FL,South,-5 hr,-4 hr,75,,,75,SK Whitebox 8.0,Yes,Yes
248166,Frontier ,Fiber,WA,West,-8 hr,-7 hr,100,,,100,WDR3600,Yes,Yes
1000930,Frontier ,Fiber,WA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000559,Frontier ,Fiber,OR,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000219,Frontier ,Fiber,WA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000964,Frontier ,Fiber,WA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
243246,Frontier ,Fiber,OR,West,-8 hr,-7 hr,75,,,75,WR741NDv4,Yes,Yes
1002268,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000948,Frontier ,Fiber,WA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1001864,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000183,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000199,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
990777,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
27281,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,WR1043ND,Yes,Yes
1000289,Frontier ,Fiber,OR,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000173,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000870,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1002212,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000197,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000237,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000806,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000515,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
26636,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,WR1043ND,Yes,Yes
1000958,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000962,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1002234,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000251,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000944,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000850,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000880,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000287,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000820,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000854,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000942,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000908,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000179,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1010046,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
26639,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,WR1043ND,Yes,Yes
1000896,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000934,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1001860,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1001876,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000539,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000291,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000553,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1002430,Frontier ,Fiber,FL,South,-5 hr,-4 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
941772,Frontier ,Fiber,OR,West,-8 hr,-7 hr,75,,,75,AC1750v2,Yes,Yes
1000828,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000181,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000848,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000501,Frontier ,Fiber,WA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000874,Frontier ,Fiber,CA,West,-8 hr,-7 hr,100,,,100,SK Whitebox 8.0,Yes,Yes
1000451,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
27769,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.384,WR741ND,Yes,Yes
999971,Windstream,DSL,KY,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
215326,Windstream,DSL,AR,South,-6 hr,-5 hr,3,,,0.768,WR741NDv4,Yes,Yes
999367,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1002044,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1010420,Windstream,DSL,OK,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999239,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1010828,Windstream,DSL,MO,Midwest,-6 hr,-5 hr,3,,,0.512,SK Whitebox 8.0,Yes,Yes
999947,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999945,Windstream,DSL,TX,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999949,Windstream,DSL,TX,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999297,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1001850,Windstream,DSL,NC,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999783,Windstream,DSL,KY,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999287,Windstream,DSL,IA,Midwest,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999209,Windstream,DSL,KY,South,-5 hr,-4 hr,12,,,0.64,SK Whitebox 8.0,Yes,Yes
999969,Windstream,DSL,OK,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999131,Windstream,DSL,FL,South,-5 hr,-4 hr,3,,,0.768,SK Whitebox 8.0,Yes,Yes
999901,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
10171,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.768,WNR3500L,Yes,Yes
1006428,Windstream,DSL,MN,Midwest,-6 hr,-5 hr,3,,,0.768,SK Whitebox 8.0,Yes,Yes
1000736,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.64,SK Whitebox 8.0,Yes,Yes
999371,Windstream,DSL,NE,Midwest,-7 hr,-6 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1000105,Windstream,DSL,IA,Midwest,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999337,Windstream,DSL,IA,Midwest,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999863,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
216030,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.768,WR741NDv4,Yes,Yes
1000299,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999865,Windstream,DSL,KY,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999847,Windstream,DSL,TX,South,-6 hr,-5 hr,3,,,0.768,SK Whitebox 8.0,Yes,Yes
999265,Windstream,DSL,KY,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
29590,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.768,WR1043ND,Yes,Yes
943282,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.768,AC1750v2,Yes,Yes
1002502,Windstream,DSL,IA,Midwest,-6 hr,-5 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
999249,Windstream,DSL,KY,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999895,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999627,Windstream,DSL,OK,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
797794,Windstream,DSL,NE,Midwest,-7 hr,-6 hr,3,,,0.64,WR741NDv4,Yes,Yes
10157,Windstream,DSL,FL,South,-5 hr,-4 hr,3,,,0.768,WNR3500L,Yes,Yes
1000465,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
9902,Windstream,DSL,OK,South,-6 hr,-5 hr,3,,,0.768,WNR3500L,Yes,Yes
999643,Windstream,DSL,NC,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
939640,Windstream,DSL,TX,South,-6 hr,-5 hr,3,,,0.768,AC1750v2,Yes,Yes
1000497,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1001324,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999937,Windstream,DSL,NY,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999853,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999263,Windstream,DSL,NM,West,-7 hr,-6 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999893,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999335,Windstream,DSL,TX,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
999957,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
1000115,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
232364,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,3,,,0.768,WDR3600,Yes,Yes
11494,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.768,WNR3500L,Yes,Yes
999891,Windstream,DSL,TX,South,-6 hr,-5 hr,3,,,0.384,SK Whitebox 8.0,Yes,Yes
939586,Windstream,DSL,OK,South,-6 hr,-5 hr,6,,,0.768,AC1750v2,Yes,Yes
939548,Windstream,DSL,TX,South,-6 hr,-5 hr,6,,,0.768,AC1750v2,Yes,Yes
1006792,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
10149,Windstream,DSL,KY,South,-6 hr,-5 hr,6,,,0.768,WNR3500L,Yes,Yes
1000411,Windstream,DSL,NM,West,-7 hr,-6 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
9116,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,6,,,0.768,WNR3500L,Yes,Yes
10152,Windstream,DSL,NY,Northeast,-5 hr,-4 hr,3,,,0.768,WNR3500L,Yes,Yes
1000107,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
939612,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
939556,Windstream,DSL,NE,Midwest,-7 hr,-6 hr,6,,,0.768,AC1750v2,Yes,Yes
939550,Windstream,DSL,OK,South,-6 hr,-5 hr,6,,,0.768,AC1750v2,Yes,Yes
999671,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
939576,Windstream,DSL,TX,South,-6 hr,-5 hr,6,,,0.768,AC1750v2,Yes,Yes
939610,Windstream,DSL,NC,South,-5 hr,-4 hr,3,,,0.768,AC1750v2,Yes,Yes
999551,Windstream,DSL,TX,South,-6 hr,-5 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
999555,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
939580,Windstream,DSL,TX,South,-6 hr,-5 hr,12,,,0.768,AC1750v2,Yes,Yes
939524,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
940804,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
216038,Windstream,DSL,MO,Midwest,-6 hr,-5 hr,6,,,0.768,WR741NDv4,Yes,Yes
10260,Windstream,DSL,SC,South,-5 hr,-4 hr,6,,,0.512,WNR3500L,Yes,Yes
1006162,Windstream,DSL,NC,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
1000101,Windstream,DSL,MN,Midwest,-6 hr,-5 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
939616,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
939532,Windstream,DSL,OK,South,-6 hr,-5 hr,6,,,0.768,AC1750v2,Yes,Yes
939192,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
1010830,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
849914,Windstream,DSL,OK,South,-6 hr,-5 hr,6,,,0.768,WR741NDv4,Yes,Yes
1000982,Windstream,DSL,MO,Midwest,-6 hr,-5 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
945154,Windstream,DSL,NY,Northeast,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
939564,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
216720,Windstream,DSL,NC,South,-5 hr,-4 hr,6,,,0.768,WDR3600,Yes,Yes
815009,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,WR741NDv4,Yes,Yes
9912,Windstream,DSL,OK,South,-6 hr,-5 hr,6,,,0.768,WNR3500L,Yes,Yes
10569,Windstream,DSL,AL,South,-6 hr,-5 hr,6,,,0.768,WNR3500L,Yes,Yes
939598,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
1000475,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
10147,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,6,,,0.768,WNR3500L,Yes,Yes
9884,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,WNR3500L,Yes,Yes
999333,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
799318,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,WDR3600,Yes,Yes
1006150,Windstream,DSL,NM,West,-7 hr,-6 hr,6,,,0.512,SK Whitebox 8.0,Yes,Yes
948846,Windstream,DSL,FL,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
939554,Windstream,DSL,MN,Midwest,-6 hr,-5 hr,6,,,0.768,AC1750v2,Yes,Yes
1002218,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
999591,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
573250,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,10,,,0.768,WR741NDv4,Yes,Yes
999839,Windstream,DSL,MS,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1002338,Windstream,DSL,GA,South,-5 hr,-4 hr,3,,,0.768,SK Whitebox 8.0,Yes,Yes
1002326,Windstream,DSL,NC,South,-5 hr,-4 hr,10,,,0.768,SK Whitebox 8.0,Yes,Yes
999185,Windstream,DSL,AR,South,-6 hr,-5 hr,12,,,0.64,SK Whitebox 8.0,Yes,Yes
9945,Windstream,DSL,KY,South,-5 hr,-4 hr,12,,,1,WNR3500L,Yes,Yes
999269,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
999975,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.64,SK Whitebox 8.0,Yes,Yes
940810,Windstream,DSL,NC,South,-5 hr,-4 hr,6,,,0.768,AC1750v2,Yes,Yes
1006542,Windstream,DSL,NE,Midwest,-7 hr,-6 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
234798,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,12,,,0.768,WDR3600,Yes,Yes
12612,Windstream,DSL,FL,South,-5 hr,-4 hr,12,,,0.768,WNR3500L,Yes,Yes
1006156,Windstream,DSL,TX,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
599812,Windstream,DSL,KY,South,-5 hr,-4 hr,12,,,0.768,WR741NDv4,Yes,Yes
999221,Windstream,DSL,TX,South,-6 hr,-5 hr,12,,,1.5,SK Whitebox 8.0,Yes,Yes
939530,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,12,,,0.768,AC1750v2,Yes,Yes
1010432,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
999235,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
656870,Windstream,DSL,KY,South,-5 hr,-4 hr,6,,,0.768,WR741NDv4,Yes,Yes
999725,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
939546,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,AC1750v2,Yes,Yes
999739,Windstream,DSL,FL,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1000738,Windstream,DSL,IA,Midwest,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
939582,Windstream,DSL,SC,South,-5 hr,-4 hr,12,,,0.768,AC1750v2,Yes,Yes
9926,Windstream,DSL,KY,South,-6 hr,-5 hr,12,,,0.768,WNR3500L,Yes,Yes
999747,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1006160,Windstream,DSL,KY,South,-5 hr,-4 hr,24,,,1.5,SK Whitebox 8.0,Yes,Yes
1002434,Windstream,DSL,GA,South,-5 hr,-4 hr,6,,,0.768,SK Whitebox 8.0,Yes,Yes
1001276,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
942568,Windstream,DSL,NM,West,-7 hr,-6 hr,12,,,0.768,AC1750v2,Yes,Yes
999317,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,1.5,SK Whitebox 8.0,Yes,Yes
1006178,Windstream,DSL,KY,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1006190,Windstream,DSL,TX,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1000037,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
10145,Windstream,DSL,AL,South,-6 hr,-5 hr,12,,,0.768,WNR3500L,Yes,Yes
999557,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
10249,Windstream,DSL,FL,South,-5 hr,-4 hr,12,,,0.768,WNR3500L,Yes,Yes
27392,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,12,,,0.768,WR741ND,Yes,Yes
999553,Windstream,DSL,OH,Midwest,-5 hr,-4 hr,12,,,1.5,SK Whitebox 8.0,Yes,Yes
999273,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1006188,Windstream,DSL,PA,Northeast,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1002320,Windstream,DSL,KY,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1010462,Windstream,DSL,AR,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
211234,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,WR741NDv4,Yes,Yes
797130,Windstream,DSL,SC,South,-5 hr,-4 hr,12,,,0.768,WDR3600,Yes,Yes
999709,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1000087,Windstream,DSL,TX,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1001834,Windstream,DSL,OK,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1000141,Windstream,DSL,TX,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
999965,Windstream,DSL,GA,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
10068,Windstream,DSL,FL,South,-5 hr,-4 hr,12,,,0.768,WNR3500L,Yes,Yes
999623,Windstream,DSL,KY,South,-5 hr,-4 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
999705,Windstream,DSL,MO,Midwest,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
1000093,Windstream,DSL,AR,South,-6 hr,-5 hr,12,,,0.768,SK Whitebox 8.0,Yes,Yes
29730,Windstream,DSL,AL,South,-6 hr,-5 hr,12,,,0.768,WR1043ND,Yes,Yes
