Unit ID,ISP,STATUS,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION,Technology
5431,Verizon,VALID DATA,20,5,-5,-4,FL,SOUTH,FIBER
6450,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
27214,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
7216,Verizon,VALID DATA,25,25,-5,-4,FL,SOUTH,FIBER
5544,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
1026,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
1214,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
28615,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
26621,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
26786,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
12854,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
87334,Verizon,VALID DATA,25,25,-6,-5,CA,WEST,FIBER
28190,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
1034,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
11457,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
13022,Verizon,VALID DATA,25,25,-6,-5,TX,SOUTH,FIBER
6638,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
216800,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
429,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
9048,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
6338,Verizon,VALID DATA,25,25,-6,-5,MA,NORTHEAST,FIBER
26578,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
10350,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
27978,Verizon,VALID DATA,25,25,-6,-5,TX,SOUTH,FIBER
26888,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
26480,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
13451,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
720,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
214358,Verizon,VALID DATA,25,25,-6,-5,NJ,NORTHEAST,FIBER
12004,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
5555,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
7738,Verizon,VALID DATA,25,25,-5,-4,DE,SOUTH,FIBER
26655,Verizon,VALID DATA,25,25,-5,-4,RI,NORTHEAST,FIBER
703,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
7376,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
26450,Verizon,VALID DATA,25,25,-5,-4,FL,SOUTH,FIBER
26622,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
7194,Verizon,VALID DATA,25,25,-5,-4,NJ,NORTHEAST,FIBER
10762,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
9742,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
522,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
10588,Verizon,VALID DATA,25,25,-6,-5,MA,NORTHEAST,FIBER
6539,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
26473,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
7361,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
6216,Verizon,VALID DATA,25,25,-6,-5,TX,SOUTH,FIBER
6712,Verizon,VALID DATA,25,25,-6,-5,MA,NORTHEAST,FIBER
26873,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
13295,Verizon,VALID DATA,25,25,-6,-5,MA,NORTHEAST,FIBER
27364,Verizon,VALID DATA,25,25,-6,-5,TX,SOUTH,FIBER
576,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
18279,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
10523,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
244814,Verizon,VALID DATA,25,25,-5,-5,PA,NORTHEAST,FIBER
7043,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
10470,Verizon,VALID DATA,25,25,-6,-5,MA,NORTHEAST,FIBER
28616,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
8288,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
207298,Verizon,VALID DATA,25,25,-5,-5,PA,NORTHEAST,FIBER
6512,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
7702,Verizon,VALID DATA,25,25,-6,-5,MA,NORTHEAST,FIBER
26672,Verizon,VALID DATA,25,25,-5,-4,NJ,NORTHEAST,FIBER
435,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
8460,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
9560,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
13083,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
12791,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
241873,Verizon,VALID DATA,25,25,-5,-5,MD,SOUTH,FIBER
26530,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
26580,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
6814,Verizon,VALID DATA,25,25,-8,-7,CA,WEST,FIBER
10339,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
8685,Verizon,VALID DATA,25,25,-5,-4,#N/A,#N/A,FIBER
158454,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
210366,Verizon,VALID DATA,25,25,-5,-5,NY,NORTHEAST,FIBER
26477,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
5055,Verizon,VALID DATA,25,25,-6,-5, , ,FIBER
13150,Verizon,VALID DATA,25,25,-5,-4,PA,NORTHEAST,FIBER
28653,Verizon,VALID DATA,25,25,-5,-4,VA,SOUTH,FIBER
26821,Verizon,VALID DATA,25,25,-5,-4,NY,NORTHEAST,FIBER
26610,Verizon,VALID DATA,25,25,-5,-4,MD,SOUTH,FIBER
7842,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
216618,Verizon,VALID DATA,25,25,-5,-4,MA,NORTHEAST,FIBER
28628,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
9340,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
7706,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
26342,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
26703,Verizon,VALID DATA,35,35,-5,-4,FL,SOUTH,FIBER
27212,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
5475,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
7425,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
941,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
28612,Verizon,VALID DATA,35,35,-5,-4,MA,NORTHEAST,FIBER
1061,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
26669,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
26747,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
26687,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
26367,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
778,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
26812,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
636,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
7934,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
27363,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
26787,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
8670,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
26605,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
6177,Verizon,VALID DATA,35,35,-6,-5,NJ,NORTHEAST,FIBER
241883,Verizon,VALID DATA,35,35,-5,-5,NY,NORTHEAST,FIBER
447,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
1202,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
872,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
5216,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
7140,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
7370,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
207290,Verizon,VALID DATA,35,35,-6,-5,NJ,NORTHEAST,FIBER
26593,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
14788,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
5407,Verizon,VALID DATA,35,35,-6,-5,NJ,NORTHEAST,FIBER
1220,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
26353,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
216610,Verizon,VALID DATA,35,35,-5,-5,VA,SOUTH,FIBER
26515,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
210348,Verizon,VALID DATA,35,35,-5,-4,RI,NORTHEAST,FIBER
27211,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
7042,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
1235,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
26587,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
11262,Verizon,VALID DATA,35,35,-6,-5,NJ,NORTHEAST,FIBER
1014,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
9257,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
26788,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
7528,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
477,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
5968,Verizon,VALID DATA,35,35,-6,-5,MA,NORTHEAST,FIBER
12585,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
26648,Verizon,VALID DATA,35,35,-5,-4,MA,NORTHEAST,FIBER
715,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
26529,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
965,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
13081,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
26627,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
26520,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
27213,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
12996,Verizon,VALID DATA,35,35,-5,-4,FL,SOUTH,FIBER
28246,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
8539,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
26384,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
26272,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
5864,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
11,Verizon,VALID DATA,35,35,-5,-4,MA,NORTHEAST,FIBER
26879,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
139114,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
6559,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
28125,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
26399,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
27223,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
6057,Verizon,VALID DATA,35,35,-5,-4,MD,SOUTH,FIBER
26291,Verizon,VALID DATA,35,35,-5,-4,NY,NORTHEAST,FIBER
26275,Verizon,VALID DATA,35,35,-5,-4,NJ,NORTHEAST,FIBER
9975,Verizon,VALID DATA,35,35,-5,-4,VA,SOUTH,FIBER
27977,Verizon,VALID DATA,35,35,-6,-5,TX,SOUTH,FIBER
26372,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
26653,Verizon,VALID DATA,35,35,-5,-4,MA,NORTHEAST,FIBER
7214,Verizon,VALID DATA,35,35,-5,-4,MA,NORTHEAST,FIBER
27280,Verizon,VALID DATA,35,35,-8,-7,CA,WEST,FIBER
26584,Verizon,VALID DATA,35,35,-5,-4,PA,NORTHEAST,FIBER
216206,Verizon,VALID DATA,35,35,-5,-5,VA,SOUTH,FIBER
27631,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
26581,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26647,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
8061,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
26931,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
12806,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
7237,Verizon,VALID DATA,50,25,-6,-5,MA,NORTHEAST,FIBER
216606,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26865,Verizon,VALID DATA,50,25,-5,-4,DE,SOUTH,FIBER
10036,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
26893,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
213352,Verizon,VALID DATA,50,25,-5,-5,VA,SOUTH,FIBER
28126,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
217218,Verizon,VALID DATA,50,25,-5,-5,VA,SOUTH,FIBER
26638,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
858,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
5394,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
5875,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
27215,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
232430,Verizon,VALID DATA,50,25,-5,-5,VA,SOUTH,FIBER
641,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
26607,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
8071,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
32500,Verizon,VALID DATA,50,25,-5,-4,DE,SOUTH,FIBER
222099,Verizon,VALID DATA,50,25,-5,-5,PA,NORTHEAST,FIBER
28641,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
5247,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
5224,Verizon,VALID DATA,50,25,-6,-5,RI,NORTHEAST,FIBER
13173,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
10348,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
216828,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
10410,Verizon,VALID DATA,50,25,-6,-5,NJ,NORTHEAST,FIBER
449,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
12757,Verizon,VALID DATA,50,25,-6,-5,MA,NORTHEAST,FIBER
8449,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
7630,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
9259,Verizon,VALID DATA,50,25,-6,-5,NJ,NORTHEAST,FIBER
216602,Verizon,VALID DATA,50,25,-5,-5, , ,FIBER
5711,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
8435,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26266,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
1224,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26479,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
9678,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
216126,Verizon,VALID DATA,50,25,-5,-5,NJ,NORTHEAST,FIBER
12841,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
12351,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
7628,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
6147,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
11514,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
7988,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
8962,Verizon,VALID DATA,50,25,-6,-5,NJ,NORTHEAST,FIBER
10554,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
561,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
28646,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
5775,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
29624,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
26637,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
26736,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
26704,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
6846,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
397,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
26626,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
12856,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
27367,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
12763,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
12194,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
9258,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
5365,Verizon,VALID DATA,50,25,-5,-4,#N/A,#N/A,FIBER
12765,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
28633,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26639,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
8276,Verizon,VALID DATA,50,25,-6,-5,RI,NORTHEAST,FIBER
390,Verizon,VALID DATA,50,25,-5,-4,KY,SOUTH,FIBER
7466,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26790,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
6085,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
6403,Verizon,VALID DATA,50,25,-6,-5,MA,NORTHEAST,FIBER
6167,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
9503,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
10434,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26561,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
26616,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
5712,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
162396,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
32434,Verizon,VALID DATA,50,25,-6,-5,MD,SOUTH,FIBER
207294,Verizon,VALID DATA,50,25,-5,-5,NY,NORTHEAST,FIBER
8803,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
1287,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
27235,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
8682,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
973,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
12973,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
213326,Verizon,VALID DATA,50,25,-6,-5,NJ,NORTHEAST,FIBER
8533,Verizon,VALID DATA,50,25,-6,-5,MA,NORTHEAST,FIBER
27281,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
232418,Verizon,VALID DATA,50,25,-5,-5,VA,SOUTH,FIBER
7560,Verizon,VALID DATA,50,25,-6,-5,NJ,NORTHEAST,FIBER
1048,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
8412,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
26572,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
6292,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
27258,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
8381,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
26636,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
12023,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
26618,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
214364,Verizon,VALID DATA,50,25,-5,-5,NY,NORTHEAST,FIBER
26718,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
12872,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
26654,Verizon,VALID DATA,50,25,-5,-4,RI,NORTHEAST,FIBER
6752,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
26606,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
26565,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
9865,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26898,Verizon,VALID DATA,50,25,-6,-5,VA,SOUTH,FIBER
12705,Verizon,VALID DATA,50,25,-6,-5,NJ,NORTHEAST,FIBER
211530,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
6606,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
11490,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
10351,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
7590,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
6467,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
967,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
216072,Verizon,VALID DATA,50,25,-5,-5,VA,SOUTH,FIBER
6690,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
214408,Verizon,VALID DATA,50,25,-5,-5,VA,SOUTH,FIBER
5395,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
8466,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
6868,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
8970,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
11984,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
26288,Verizon,VALID DATA,50,25,-5,-4,NY,NORTHEAST,FIBER
7477,Verizon,VALID DATA,50,25,-5,-4,FL,SOUTH,FIBER
10525,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
26585,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
9606,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
5521,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
5753,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
215276,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26466,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
26611,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
1031,Verizon,VALID DATA,50,25,-8,-7,CA,WEST,FIBER
14677,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26651,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
26472,Verizon,VALID DATA,50,25,-5,-4,MA,NORTHEAST,FIBER
28127,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
26387,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
26861,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
5742,Verizon,VALID DATA,50,25,-6,-5,TX,SOUTH,FIBER
241869,Verizon,VALID DATA,50,25,-5,-5,FL,SOUTH,FIBER
26624,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26617,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26385,Verizon,VALID DATA,50,25,-5,-4,MD,SOUTH,FIBER
26583,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26401,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26570,Verizon,VALID DATA,50,25,-5,-4,PA,NORTHEAST,FIBER
26671,Verizon,VALID DATA,50,25,-5,-4,NJ,NORTHEAST,FIBER
28652,Verizon,VALID DATA,50,25,-5,-4,VA,SOUTH,FIBER
26382,Verizon,VALID DATA,75,35,-5,-4,MD,SOUTH,FIBER
26929,Verizon,VALID DATA,75,35,-6,-5,FL,SOUTH,FIBER
214594,Verizon,VALID DATA,75,35,-6,-5,TX,SOUTH,FIBER
7305,Verizon,VALID DATA,75,35,-5,-4,VA,SOUTH,FIBER
8615,Verizon,VALID DATA,75,35,-5,-4,VA,SOUTH,FIBER
5906,Verizon,VALID DATA,75,35,-5,-4,VA,SOUTH,FIBER
6516,Verizon,VALID DATA,75,35,-8,-7,CA,WEST,FIBER
26752,Verizon,VALID DATA,75,35,-5,-4,MA,NORTHEAST,FIBER
12015,Verizon,VALID DATA,75,35,-5,-4,FL,SOUTH,FIBER
6172,Verizon,VALID DATA,75,35,-5,-4,MD,SOUTH,FIBER
26328,Verizon,VALID DATA,75,35,-5,-4,NY,NORTHEAST,FIBER
26506,Verizon,VALID DATA,75,35,-5,-4,NJ,NORTHEAST,FIBER
6233,Verizon,VALID DATA,75,35,-5,-4,PA,NORTHEAST,FIBER
216624,Verizon,VALID DATA,75,35,-5,-5,VA,SOUTH,FIBER
538,Verizon,VALID DATA,75,35,-5,-4,NY,NORTHEAST,FIBER
6285,Verizon,VALID DATA,75,35,-5,-4,NY,NORTHEAST,FIBER
213418,Verizon,VALID DATA,75,35,-5,-5,FL,SOUTH,FIBER
5628,Verizon,VALID DATA,75,35,-5,-4,PA,NORTHEAST,FIBER
217204,Verizon,VALID DATA,75,35,-5,-5,NJ,NORTHEAST,FIBER
26289,Verizon,VALID DATA,75,35,-5,-4,NY,NORTHEAST,FIBER
26889,Verizon,VALID DATA,75,35,-5,-4,VA,SOUTH,FIBER
27708,Verizon,VALID DATA,75,35,-6,-5,TX,SOUTH,FIBER
911,Verizon,VALID DATA,75,35,-5,-4,#N/A,#N/A,FIBER
26392,Verizon,VALID DATA,75,35,-5,-4,MD,SOUTH,FIBER
26467,Verizon,VALID DATA,75,35,-5,-4,MA,NORTHEAST,FIBER
