Unit ID,ISP,Download,Upload,Technology,STATE,REGION,VALIDATED BY,DAYS,timezone_offset,timezone_offset_dst
6762,Verizon,15,5,FIBER,TX,SOUTH,ISP,30,-6,-5
6764,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
6765,Cox,3,0.384,CABLE,AZ,WEST,ISP,30,-7,-7
6770,AT&T,1.5,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
6771,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
6772,Verizon,15,5,FIBER,MD,SOUTH,ISP,27,-5,-4
6773,Miscellaneous,0,0,N/A,VA,SOUTH,ISP,30,-5,-4
6774,Mediacom,20,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
6775,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,9,-5,-4
6776,TimeWarner,7,0.512,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
6777,AT&T,3,0.384,DSL,Ga,SOUTH,ISP,30,-5,-4
6778,Charter,100,5,CABLE,IL,MIDWEST,ISP,23,-6,-5
6780,Qwest,1.5,0.896,DSL,AZ,WEST,ISP,26,-7,-7
6782,Comcast,25,4,CABLE,OR,WEST,ISP,30,-8,-7
6783,Cox,3,0.384,CABLE,AZ,WEST,ISP,30,-7,-7
6787,Comcast,15,2,CABLE,UT,WEST,ISP,30,-7,-6
6788,Comcast,15,2,CABLE,TX,SOUTH,ISP,30,-6,-5
6789,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
6790,AT&T,6,1,DSL,CA,WEST,ISP,30,-8,-7
6792,TimeWarner,20,2,CABLE,TX,SOUTH,SK / ISP,28,-6,-5
6793,TimeWarner,10,1,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
6794,AT&T,18,1.5,DSL,NC,SOUTH,ISP,14,-5,-4
6795,Comcast,15,2,CABLE,MI,MIDWEST,ISP,30,-5,-4
6796,Comcast,25,4,CABLE,MD,SOUTH,ISP,30,-5,-4
6797,Cox,15,2,CABLE,CA,WEST,SK,30,-8,-7
6799,Comcast,15,2,CABLE,DC,SOUTH,ISP,30,-5,-4
6800,Comcast,8,2,CABLE,AZ,WEST,SK,30,-7,-7
6801,Verizon,5,5,FIBER,NY,NORTHEAST,SK / ISP,9,-5,-4
6802,Miscellaneous,0,0,N/A,UT,WEST,ISP,28,-7,-6
6808,Comcast,15,2,CABLE,CA,WEST,ISP,26,-8,-7
6810,Verizon,20,5,FIBER,pa,NORTHEAST,ISP,17,-5,-4
6811,AT&T,12,1.5,DSL,MO,MIDWEST,ISP,29,-6,-5
6813,Comcast,3,0.768,CABLE,MI,MIDWEST,ISP,30,-5,-4
6814,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
6816,Cox,15,2,CABLE,AZ,WEST,ISP,30,-7,-7
6817,AT&T,3,0.512,DSL,TX,SOUTH,ISP,29,-6,-5
6818,Comcast,15,2,CABLE,WA,WEST,ISP,30,-8,-7
6819,Qwest,7,0.896,DSL,NM,WEST,ISP,30,-7,-6
6820,Comcast,15,2,CABLE,MN,MIDWEST,ISP,30,-6,-5
6821,AT&T,6,0.512,DSL,CA,WEST,SK / ISP,26,-8,-7
6823,TimeWarner,40,5,CABLE,FL,SOUTH,SK / ISP,30,-5,-4
6824,Verizon,35,35,FIBER,MD,SOUTH,ISP,30,-5,-4
6826,Comcast,25,4,CABLE,NH,NORTHEAST,SK / ISP,22,-5,-4
6827,Comcast,15,2,CABLE,WA,WEST,ISP,30,-8,-7
6828,Comcast,25,4,CABLE,MD,SOUTH,ISP,30,-5,-4
6829,Cablevision,15,2,CABLE,NJ,NORTHEAST,SK,30,-5,-4
6831,Comcast,25,4,CABLE,fl,SOUTH,SK,30,-6,-5
6832,TimeWarner,10,1,CABLE,Tx,SOUTH,SK / ISP,12,-6,-5
6833,TimeWarner,15,2,CABLE,Ca,WEST,ISP,23,-8,-7
6834,Qwest,20,0.896,DSL,WA,WEST,ISP,26,-8,-7
6836,Cox,12,2,CABLE,OK,SOUTH,ISP,30,-6,-5
6837,TimeWarner,10,1,CABLE,ne,MIDWEST,SK / ISP,30,-6,-5
6838,TimeWarner,10,1,CABLE,NC,SOUTH,ISP,29,-5,-4
6839,Miscellaneous,0,0,N/A,CA,WEST,ISP,26,-8,-7
6840,TimeWarner,10,1,CABLE,SC,SOUTH,ISP,28,-5,-4
6841,Comcast,25,4,CABLE,WA,WEST,SK,26,-8,-7
6843,Comcast,15,2,CABLE,TN,SOUTH,ISP,30,-5,-4
6844,Cox,15,2,CABLE,NV,WEST,ISP,30,-8,-7
6845,Comcast,15,2,CABLE,WA,WEST,ISP,30,-8,-7
6846,Verizon,25,25,FIBER,VA,SOUTH,ISP,22,-5,-4
6850,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,26,-8,-7
6851,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
6853,Comcast,25,4,CABLE,MS,SOUTH,SK,6,-6,-5
6854,AT&T,6,0.768,DSL,SC,SOUTH,ISP,30,-5,-4
6857,Verizon,25,25,FIBER,CA,WEST,ISP,30,-8,-7
6860,Comcast,15,2,CABLE,NJ,NORTHEAST,ISP,29,-5,-4
6861,TimeWarner,15,2,CABLE,NH,NORTHEAST,ISP,29,-5,-5
6863,Comcast,15,2,CABLE,OR,WEST,ISP,25,-8,-7
6864,Comcast,15,2,CABLE,ga,SOUTH,ISP,18,-5,-4
6865,Cablevision,15,2,CABLE,NY,NORTHEAST,SK,9,-5,-4
6866,Comcast,15,2,CABLE,Mi,MIDWEST,ISP,30,-5,-4
6868,Verizon,15,5,FIBER,Ma,NORTHEAST,ISP,30,-5,-4
6870,Comcast,15,2,CABLE,MI,MIDWEST,ISP,28,-5,-4
6871,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
6873,Comcast,12,2,CABLE,PA,NORTHEAST,ISP,30,-5,-4
6874,Cablevision,15,2,CABLE,CT,NORTHEAST,SK,30,-5,-4
6875,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,30,-8,-7
6876,Cox,15,2,CABLE,AZ,WEST,SK,30,-7,-7
6877,Comcast,15,2,CABLE,NH,NORTHEAST,ISP,30,-5,-5
6880,TimeWarner,15,2,CABLE,TX,SOUTH,ISP,30,-6,-5
6882,Cox,25,2,CABLE,CA,WEST,ISP,30,-8,-7
6883,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
6885,Comcast,12,2,CABLE,CO,WEST,ISP,30,-7,-6
6886,TimeWarner,50,5,CABLE,CA,WEST,SK / ISP,30,-8,-7
6887,Qwest,3,0.64,DSL,CO,WEST,ISP,30,-7,-6
6888,Verizon,10,2,FIBER,VA,SOUTH,ISP,20,-5,-4
6892,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,12,-5,-4
6893,Charter,15,3,CABLE,WI,MIDWEST,ISP,29,-6,-5
6894,AT&T,3,0.384,DSL,KY,SOUTH,ISP,30,-5,-4
6897,Cox,15,2,CABLE,WA,WEST,ISP,30,-8,-7
6898,Cox,15,2,CABLE,ID,WEST,SK,30,-7,-6
6899,Miscellaneous,0,0,N/A,CA,WEST,ISP,26,-8,-7
6900,Brighthouse,20,2,CABLE,AL,SOUTH,SK,30,-6,-5
6903,TimeWarner,30,5,CABLE,OH,MIDWEST,ISP,30,-5,-4
6904,Cox,3,0.384,CABLE,AZ,WEST,ISP,30,-7,-7
6983,Qwest,12,0.896,DSL,WA,WEST,ISP,26,-8,-7
6984,TimeWarner,50,5,CABLE,NY,NORTHEAST,SK / ISP,11,-5,-4
6989,Windstream,3,0.768,DSL,GA,SOUTH,ISP,29,-5,-4
6990,CenturyLink,5,0.768,DSL,OR,WEST,SK,26,-8,-7
6991,Qwest,1.5,0.896,DSL,MN,MIDWEST,ISP,30,-6,-5
6992,AT&T,12,1.5,DSL,CA,WEST,ISP,30,-8,-7
6996,Qwest,1.5,0.896,DSL,AZ,WEST,ISP,27,-7,-7
6998,Comcast,25,4,CABLE,TX,SOUTH,ISP,30,-6,-5
6999,TimeWarner,10,1,CABLE,WI,MIDWEST,SK / ISP,29,-6,-5
7002,Hughes,2,0.2,SATELLITE,VA,SOUTH,SK,0,-5,-4
7003,Clearwire,1.5,0.256,WIRELESS,TX,SOUTH,SK,26,-6,-5
7004,Insight,10,1,CABLE,IN,MIDWEST,SK / ISP,30,-6,-5
7006,Comcast,25,4,CABLE,MI,MIDWEST,SK,29,-5,-4
7009,AT&T,6,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
7010,Charter,100,5,CABLE,CA,WEST,ISP,2,-8,-7
7013,Qwest,40,5,DSL,WA,WEST,ISP,16,-8,-7
7014,Clearwire,9,1,WIRELESS,Tx,SOUTH,SK,25,-6,-5
7015,Charter,15,3,CABLE,AL,SOUTH,ISP,30,-6,-5
7016,CenturyLink,1.5,0.512,DSL,MT,WEST,SK,30,-7,-6
7017,AT&T,12,1.5,DSL,CA,WEST,ISP,26,-8,-7
7018,Hughes,1,0.2,SATELLITE,MS,SOUTH,SK,0,-6,-5
7019,Clearwire,12,1,WIRELESS,TX,SOUTH,SK,24,-6,-5
7020,AT&T,24,3,DSL,FL,SOUTH,ISP,30,-5,-4
7025,TimeWarner,10,1,CABLE,NY,NORTHEAST,SK / ISP,30,-5,-4
7026,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,30,-8,-7
7027,Cox,50,5,CABLE,NE,MIDWEST,ISP,30,-6,-5
7028,Verizon,25,25,FIBER,TX,SOUTH,ISP,26,-6,-5
7029,Verizon,25,25,FIBER,NC,SOUTH,ISP,30,-5,-4
7032,Cox,18,2,CABLE,CA,WEST,ISP,30,-8,-7
7033,Comcast,15,2,CABLE,FL,SOUTH,SK,0,-5,-4
7034,Comcast,50,15,CABLE,WA,WEST,ISP,30,-8,-7
7035,TimeWarner,20,2,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
7038,Cox,25,3,CABLE,KS,MIDWEST,SK,30,-6,-5
7039,Charter,15,3,CABLE,MA,NORTHEAST,ISP,30,-5,-4
7041,Frontier,3,0.768,DSL,WV,SOUTH,SK / ISP,27,-5,-4
7042,Verizon,35,35,FIBER,CA,WEST,ISP,30,-8,-7
7043,Comcast,25,4,CABLE,VA,SOUTH,SK,30,-6,-5
7045,Comcast,25,4,CABLE,Or,WEST,ISP,30,-8,-7
7046,Qwest,12,0.896,DSL,WA,WEST,SK / ISP,18,-8,-7
7048,AT&T,12,1.5,DSL,Ca,WEST,ISP,30,-8,-7
7050,Charter,25,3,CABLE,WI,MIDWEST,SK,30,-6,-5
7053,Charter,30,4,CABLE,TN,SOUTH,ISP,30,-6,-5
7055,AT&T,6,0.768,DSL,TX,SOUTH,ISP,30,-6,-5
7057,Qwest,1.5,0.896,DSL,MN,MIDWEST,ISP,28,-6,-5
7060,TimeWarner,3,0.512,CABLE,HI,WEST,SK / ISP,29,-10,-10
7061,Cox,18,4,CABLE,KS,MIDWEST,SK,30,-6,-5
7063,AT&T,6,0.512,DSL,Ga,SOUTH,ISP,30,-5,-4
7064,Charter,15,3,CABLE,VA,SOUTH,ISP,30,-5,-4
7065,Windstream,12,0.768,DSL,NC,SOUTH,ISP,27,-5,-4
7066,Comcast,1.5,0.384,CABLE,IN,MIDWEST,ISP,30,-5,-5
7067,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,15,-6,-5
7070,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
7071,Qwest,20,0.896,DSL,CO,WEST,ISP,30,-7,-6
7073,TimeWarner,10,1,CABLE,HI,WEST,ISP,30,-10,-10
7074,Frontier,3,0.768,DSL,WV,SOUTH,SK,30,-5,-4
7075,Qwest,1.5,0.896,DSL,IA,MIDWEST,ISP,30,-6,-5
7076,Cox,24,5,CABLE,ct,NORTHEAST,ISP,30,-5,-4
7078,AT&T,6,0.768,DSL,TX,SOUTH,ISP,30,-6,-5
7079,Qwest,12,0.896,DSL,IA,MIDWEST,SK / ISP,30,-6,-5
7080,Qwest,7,0.896,DSL,NM,WEST,SK / ISP,30,-7,-6
7081,Miscellaneous,0,0,N/A,OR,WEST,ISP,30,-8,-7
7083,AT&T,3,0.512,DSL,IL,MIDWEST,ISP,30,-6,-5
7084,Qwest,1.5,0.896,DSL,MN,MIDWEST,ISP,30,-6,-5
7086,Cox,3,0.512,CABLE,AZ,WEST,ISP,29,-7,-7
7087,TimeWarner,10,1,CABLE,CA,WEST,SK / ISP,27,-8,-7
7088,TimeWarner,10,1,CABLE,NC,SOUTH,SK / ISP,30,-5,-4
7090,Mediacom,12,1,CABLE,az,WEST,ISP,26,-7,-7
7091,CenturyLink,10,0.768,DSL,PA,NORTHEAST,SK,30,-5,-4
7092,Comcast,15,2,CABLE,MI,MIDWEST,SK / ISP,9,-5,-4
7096,AT&T,6,0.768,DSL,MO,MIDWEST,ISP,24,-6,-5
7097,Cox,18,5,CABLE,RI,NORTHEAST,ISP,30,-5,-4
7098,Frontier,3,0.384,DSL,MN,MIDWEST,ISP,18,-6,-5
7100,Verizon,25,25,FIBER,NJ,NORTHEAST,ISP,16,-5,-5
7101,Comcast,12,2,CABLE,TN,SOUTH,ISP,1,-6,-5
7102,Cox,15,2,CABLE,AZ,WEST,ISP,30,-7,-7
7103,Qwest,7,0.896,DSL,CO,WEST,ISP,30,-7,-6
7104,Comcast,15,2,CABLE,al,SOUTH,ISP,12,-6,-5
7105,Charter,30,4,CABLE,GA,SOUTH,ISP,30,-5,-4
7106,Wildblue/ViaSat,1.5,0.256,SATELLITE,CA,WEST,SK,11,-8,-7
7107,Cox,15,2,CABLE,ne,MIDWEST,SK,30,-6,-5
7108,TimeWarner,15,2,CABLE,Tx,SOUTH,ISP,20,-6,-5
7110,TimeWarner,50,5,CABLE,ny,NORTHEAST,SK / ISP,25,-5,-4
7112,TimeWarner,10,1,CABLE,NC,SOUTH,ISP,28,-6,-5
7113,Verizon DSL,0.768,0.128,DSL,RI,NORTHEAST,ISP,10,-5,-4
7115,AT&T,24,3,DSL,TX,SOUTH,ISP,30,-6,-5
7117,Charter,15,3,CABLE,OR,WEST,SK,18,-8,-7
7118,TimeWarner,15,1,CABLE,KY,SOUTH,SK / ISP,30,-5,-4
7120,Qwest,12,0.896,DSL,CO,WEST,ISP,5,-7,-6
7121,Charter,30,4,CABLE,CA,WEST,ISP,26,-8,-7
7123,Comcast,15,2,CABLE,CO,WEST,ISP,30,-7,-6
7124,AT&T,12,1.5,DSL,MI,MIDWEST,ISP,30,-5,-4
7125,Qwest,5,0.896,DSL,WA,WEST,ISP,26,-8,-7
7126,Cox,25,2,CABLE,CA,WEST,ISP,27,-8,-7
7127,Frontier,3,0.768,DSL,OH,MIDWEST,SK / ISP,30,-5,-4
7129,Qwest,1.5,0.896,DSL,ND,MIDWEST,ISP,30,-6,-5
7130,AT&T,3,0.512,DSL,AL,SOUTH,ISP,30,-6,-5
7132,AT&T,24,3,DSL,TX,SOUTH,ISP,29,-6,-5
7133,Cablevision,30,5,CABLE,ny,NORTHEAST,SK,23,-5,-4
7135,Windstream,6,0.768,DSL,PA,NORTHEAST,ISP,30,-5,-4
7136,Miscellaneous,0,0,N/A,MI,MIDWEST,ISP,11,-5,-4
7138,Qwest,7,0.896,DSL,MN,MIDWEST,ISP,30,-6,-5
7140,Verizon,35,35,FIBER,MD,SOUTH,ISP,30,-5,-4
7141,Comcast,20,4,CABLE,FL,SOUTH,SK,30,-5,-4
7142,Cox,22,5,CABLE,CT,NORTHEAST,SK,29,-6,-5
7143,Cox,15,2,CABLE,AZ,WEST,ISP,30,-7,-7
7144,Comcast,15,2,CABLE,DC,SOUTH,ISP,14,-5,-4
7145,Charter,30,4,CABLE,WI,MIDWEST,SK,30,-6,-5
7147,Comcast,15,2,CABLE,WA,WEST,ISP,29,-8,-7
7148,TimeWarner,7,0.512,CABLE,IN,MIDWEST,SK / ISP,30,-5,-5
7152,Qwest,5,0.896,DSL,MN,MIDWEST,ISP,30,-6,-5
7153,Verizon,35,35,FIBER,MA,NORTHEAST,ISP,30,-5,-5
7154,AT&T,6,0.768,DSL,LA,SOUTH,ISP,27,-6,-5
7155,AT&T,6,1,DSL,IL,MIDWEST,ISP,30,-6,-5
7156,AT&T,6,0.768,DSL,CA,WEST,ISP,26,-8,-7
7157,Charter,30,4,CABLE,NC,SOUTH,ISP,30,-5,-4
7158,Qwest,20,0.896,DSL,AZ,WEST,ISP,30,-7,-7
7159,Comcast,15,2,CABLE,IN,MIDWEST,SK / ISP,19,-5,-5
7160,Cox,3,0.512,CABLE,KS,MIDWEST,SK,30,-6,-5
7161,Clearwire,12,1,WIRELESS,TX,SOUTH,SK,30,-6,-5
7162,Verizon,10,2,FIBER,MD,SOUTH,ISP,30,-5,-4
7164,AT&T,3,0.512,DSL,CT,NORTHEAST,ISP,19,-5,-4
7165,Miscellaneous,0,0,N/A,hi,WEST,ISP,30,-10,-10
7166,TimeWarner,15,1,CABLE,IN,MIDWEST,SK / ISP,30,-5,-5
7168,Charter,30,4,CABLE,TN,SOUTH,ISP,29,-5,-4
7169,Cox,25,2,CABLE,CA,WEST,ISP,30,-8,-7
7173,Cablevision,15,2,CABLE,NY,NORTHEAST,SK,30,-5,-4
7174,TimeWarner,10,1,CABLE,TX,SOUTH,ISP,30,-6,-5
7175,Verizon DSL,0.768,0.128,DSL,CA,WEST,ISP,30,-8,-7
7178,AT&T,6,0.768,DSL,NV,WEST,ISP,29,-8,-7
7179,AT&T,3,0.512,DSL,TX,SOUTH,ISP,30,-7,-6
7180,TimeWarner,10,1,CABLE,CA,WEST,ISP,30,-8,-7
7181,TimeWarner,10,1,CABLE,TX,SOUTH,ISP,30,-6,-5
7183,Charter,15,3,CABLE,GA,SOUTH,ISP,30,-5,-4
7184,Charter,15,3,CABLE,CA,WEST,SK,30,-8,-7
7185,Cablevision,30,5,CABLE,NY,NORTHEAST,SK,30,-5,-4
7187,Cox,22,5,CABLE,AZ,WEST,SK,30,-7,-7
7188,Comcast,25,4,CABLE,OR,WEST,ISP,30,-8,-7
7191,Qwest,20,0.896,DSL,CO,WEST,ISP,30,-7,-6
7192,Windstream,3,0.768,DSL,OH,MIDWEST,SK,28,-5,-4
7194,Verizon,25,25,FIBER,NJ,NORTHEAST,ISP,30,-5,-4
7196,Cox,22,5,CABLE,AZ,WEST,ISP,30,-7,-7
7197,Cox,18,4,CABLE,KS,MIDWEST,ISP,24,-6,-5
7200,Charter,30,4,CABLE,Nc,SOUTH,ISP,30,-5,-4
7201,Frontier,25,25,FIBER,IN,MIDWEST,ISP,30,-5,-5
7203,Charter,30,4,CABLE,CA,WEST,SK,30,-8,-7
7209,AT&T,3,0.512,DSL,CA,WEST,ISP,26,-8,-7
7211,Cox,3,0.512,CABLE,AZ,WEST,ISP,30,-7,-7
7213,Comcast,8,2,CABLE,NM,WEST,ISP,26,-7,-6
7214,Verizon,35,35,FIBER,MA,NORTHEAST,ISP,30,-5,-4
7215,Qwest,7,0.896,DSL,AZ,WEST,ISP,30,-7,-7
7216,Verizon,25,25,FIBER,FL,SOUTH,ISP,1,-5,-4
7217,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
7219,Comcast,15,2,CABLE,TX,SOUTH,ISP,30,-6,-5
7220,Verizon,35,35,FIBER,VA,SOUTH,ISP,30,-5,-4
7223,Frontier,3,0.384,DSL,NY,NORTHEAST,ISP,30,-5,-4
7225,Charter,25,3,CABLE,WA,WEST,ISP,26,-8,-7
7226,AT&T,1.5,0.384,DSL,IL,MIDWEST,ISP,29,-6,-5
7227,Frontier,6,0.384,DSL,NY,NORTHEAST,SK / ISP,17,-5,-4
7228,AT&T,3,0.768,DSL,SC,SOUTH,ISP,30,-5,-4
7231,Comcast,15,2,CABLE,In,MIDWEST,ISP,21,-5,-5
7235,Charter,100,5,CABLE,MI,MIDWEST,ISP,15,-5,-4
7236,Qwest,7,0.896,DSL,AZ,WEST,ISP,30,-6,-5
7237,Verizon,25,25,FIBER,MA,NORTHEAST,ISP,30,-5,-5
7238,Charter,30,4,CABLE,CT,NORTHEAST,SK / ISP,30,-5,-4
7239,Clearwire,6,1,WIRELESS,NC,SOUTH,SK,4,-5,-4
7240,Comcast,25,4,CABLE,TN,SOUTH,ISP,30,-5,-4
7241,Cox,15,2,CABLE,NV,WEST,ISP,30,-8,-7
7242,Comcast,15,2,CABLE,IN,MIDWEST,ISP,30,-6,-5
7243,TimeWarner,30,5,CABLE,OH,MIDWEST,SK / ISP,13,-5,-4
7244,CenturyLink,10,0.896,DSL,IN,MIDWEST,SK,30,-5,-5
7245,Miscellaneous,0,0,N/A,OH,MIDWEST,ISP,30,-5,-4
7247,Comcast,15,2,CABLE,MD,SOUTH,ISP,30,-5,-4
7248,TimeWarner,10,1,CABLE,NY,NORTHEAST,ISP,30,-5,-4
7249,Miscellaneous,0,0,N/A,WY,WEST,ISP,13,-7,-6
7250,Charter,15,3,CABLE,CA,WEST,ISP,30,-8,-7
7256,Comcast,15,2,CABLE,WA,WEST,ISP,30,-8,-7
7257,CenturyLink,10,0.896,DSL,NV,WEST,SK,26,-8,-7
7258,Comcast,8,2,CABLE,nm,WEST,ISP,30,-7,-6
7259,Verizon,20,5,FIBER,MA,NORTHEAST,ISP,30,-5,-5
7261,TimeWarner,2,0.384,CABLE,WI,MIDWEST,SK / ISP,30,-6,-5
7262,Cox,15,2,CABLE,AZ,WEST,SK,25,-7,-7
7264,TimeWarner,15,2,CABLE,TX,SOUTH,ISP,15,-6,-5
7266,TimeWarner,3,0.512,CABLE,SC,SOUTH,ISP,30,-5,-4
7267,Cox,3,0.768,CABLE,nv,WEST,ISP,30,-8,-7
7268,TimeWarner,15,2,CABLE,NY,NORTHEAST,SK,27,-5,-4
7270,Qwest,12,0.896,DSL,IA,MIDWEST,SK / ISP,17,-6,-5
7271,AT&T,24,3,DSL,MO,MIDWEST,ISP,30,-6,-5
7272,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
7273,Qwest,1.5,0.896,DSL,Co,WEST,ISP,30,-7,-6
7274,Charter,30,4,CABLE,CA,WEST,ISP,30,-8,-7
7275,AT&T,6,0.768,DSL,AR,SOUTH,ISP,30,-6,-5
7276,Cox,15,2,CABLE,AZ,WEST,SK,30,-7,-7
7278,Comcast,15,2,CABLE,GA,SOUTH,ISP,30,-5,-4
7282,Qwest,7,0.896,DSL,NM,WEST,ISP,30,-7,-6
7283,AT&T,12,1.5,DSL,CT,NORTHEAST,ISP,30,-5,-4
7284,Cox,12,4,CABLE,AZ,WEST,SK,30,-7,-7
7287,Windstream,3,0.768,DSL,NC,SOUTH,ISP,30,-5,-4
7288,Cox,12,2,CABLE,OK,SOUTH,ISP,6,-6,-5
7289,Charter,30,4,CABLE,GA,SOUTH,ISP,30,-5,-4
7290,Charter,15,3,CABLE,TN,SOUTH,ISP,30,-5,-4
7291,Comcast,15,2,CABLE,GA,SOUTH,ISP,30,-5,-4
7292,TimeWarner,20,2,CABLE,fl,SOUTH,SK,30,-5,-4
7293,AT&T,24,3,DSL,CT,NORTHEAST,ISP,30,-6,-5
7294,Mediacom,12,1,CABLE,IL,MIDWEST,SK / ISP,9,-6,-5
7296,TimeWarner,15,2,CABLE,FL,SOUTH,SK,30,-5,-4
7297,Verizon DSL,1.5,0.384,DSL,pa,NORTHEAST,ISP,28,-5,-4
7298,Cox,3,0.768,CABLE,NV,WEST,ISP,25,-8,-7
7299,AT&T,3,0.512,DSL,IL,MIDWEST,ISP,30,-6,-5
7302,Cox,22,5,CABLE,FL,SOUTH,ISP,25,-6,-5
7303,Cox,15,2,CABLE,AZ,WEST,SK,20,-7,-7
7304,Mediacom,12,1,CABLE,GA,SOUTH,ISP,30,-5,-4
7305,Cox,15,2,CABLE,VA,SOUTH,SK,20,-5,-4
7306,Comcast,15,2,CABLE,DE,SOUTH,ISP,30,-5,-4
7307,Verizon DSL,10,2,DSL,MA,NORTHEAST,SK,30,-5,-5
7310,AT&T,3,0.512,DSL,TX,SOUTH,ISP,30,-6,-5
7311,CenturyLink,0.768,0.256,DSL,PA,NORTHEAST,SK,25,-5,-4
7313,Qwest,12,0.896,DSL,MN,MIDWEST,ISP,30,-6,-5
7314,TimeWarner,20,2,CABLE,nc,SOUTH,SK / ISP,30,-5,-4
7315,TimeWarner,10,1,CABLE,HI,WEST,ISP,30,-10,-10
7319,AT&T,18,1.5,DSL,MS,SOUTH,ISP,30,-6,-5
7320,Windstream,12,0.768,DSL,NE,MIDWEST,ISP,1,-6,-5
7321,TimeWarner,10,1,CABLE,WI,MIDWEST,SK / ISP,30,-6,-5
7323,Comcast,15,2,CABLE,MI,MIDWEST,ISP,30,-5,-4
7324,TimeWarner,10,1,CABLE,CA,WEST,ISP,30,-8,-7
7325,Qwest,3,0.64,DSL,WA,WEST,ISP,26,-8,-7
7326,Qwest,7,0.896,DSL,ND,MIDWEST,SK / ISP,3,-6,-5
7327,TimeWarner,10,0.512,CABLE,TX,SOUTH,ISP,30,-6,-5
7328,Charter,30,4,CABLE,TN,SOUTH,ISP,30,-6,-5
7329,Qwest,7,0.896,DSL,IA,MIDWEST,ISP,30,-6,-5
7331,Comcast,15,2,CABLE,GA,SOUTH,ISP,19,-5,-4
7332,TimeWarner,15,2,CABLE,CA,WEST,SK / ISP,30,-8,-7
7334,AT&T,3,0.512,DSL,CT,NORTHEAST,ISP,30,-5,-4
7336,AT&T,6,0.512,DSL,GA,SOUTH,ISP,26,-5,-4
7338,TimeWarner,10,1,CABLE,CA,WEST,ISP,30,-8,-7
7340,AT&T,6,0.768,DSL,WI,MIDWEST,ISP,29,-6,-5
7341,Comcast,25,4,CABLE,NH,NORTHEAST,ISP,30,-5,-5
7344,Comcast,15,2,CABLE,IN,MIDWEST,ISP,30,-5,-5
7345,Cox,12,2,CABLE,OK,SOUTH,ISP,30,-6,-5
7346,Insight,10,1,CABLE,ky,SOUTH,ISP,30,-5,-4
7350,Qwest,7,0.896,DSL,AZ,WEST,ISP,30,-7,-7
7351,TimeWarner,20,2,CABLE,CA,WEST,ISP,28,-8,-7
7352,AT&T,12,1,DSL,CA,WEST,SK / ISP,17,-8,-7
7355,Charter,30,4,CABLE,TN,SOUTH,ISP,30,-6,-5
7356,Cox,15,2,CABLE,NE,MIDWEST,ISP,18,-6,-5
7357,Charter,15,3,CABLE,CT,NORTHEAST,ISP,30,-5,-5
7359,Cox,15,2,CABLE,NE,MIDWEST,ISP,13,-6,-5
7360,AT&T,1.5,1,DSL,IL,MIDWEST,ISP,25,-6,-5
7361,Verizon,5,5,FIBER,VA,SOUTH,ISP,30,-5,-4
7362,AT&T,6,0.768,DSL,CA,WEST,ISP,30,-8,-7
7363,Cox,18,5,CABLE,ri,NORTHEAST,SK,30,-5,-4
7366,TimeWarner,10,1,CABLE,CA,WEST,ISP,30,-8,-7
7368,Qwest,5,0.896,DSL,NE,MIDWEST,SK / ISP,30,-6,-5
7370,Verizon,35,35,FIBER,CA,WEST,ISP,30,-8,-7
7371,Qwest,1.5,0.896,DSL,MN,MIDWEST,ISP,30,-6,-5
7372,Cox,22,5,CABLE,AZ,WEST,ISP,29,-7,-7
7373,Qwest,1.5,0.896,DSL,Az,WEST,ISP,30,-7,-7
7374,Verizon,20,5,FIBER,VA,SOUTH,ISP,30,-5,-4
7375,Verizon,15,5,FIBER,VA,SOUTH,ISP,19,-5,-4
7376,Verizon,25,25,FIBER,NY,NORTHEAST,ISP,30,-5,-4
7377,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
7379,AT&T,1.5,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
7383,AT&T,3,0.512,DSL,OH,MIDWEST,ISP,30,-5,-4
