Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download Lower Bound,Download Upper Bound,Upload
13226,CenturyLink,DSL,WI,Midwest,-6,-5,10,,,0.768
13230,Charter,Cable,MI,Midwest,-5,-4,30,,,5
13234,CenturyLink,DSL,NC,South,-5,-4,8,,,0.768
13237,Charter,Cable,MN,Midwest,-6,-5,60,,,4
13239,CenturyLink,DSL,AL,South,-6,-5,3,,,0.512
13241,CenturyLink,DSL,OH,Midwest,-5,-4,10,,,0.768
13256,CenturyLink,DSL,WA,West,-8,-7,3,,,0.512
13275,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
13277,CenturyLink,DSL,MI,Midwest,-5,-4,10,,,0.768
13279,CenturyLink,DSL,NC,South,-5,-4,10,,,0.768
13292,TWC,Cable,OH,Midwest,-5,-4,2,,,1
13293,Charter,Cable,FL,South,-5,-4,100,,,5
13302,Cox,Cable,AZ,West,-7,-7,50,,,5
13304,TWC,Cable,NC,South,-5,-4,200,,,20
13305,CenturyLink,DSL,NC,South,-5,-4,4,,,0.512
13309,CenturyLink,DSL,WI,Midwest,-6,-5,10,,,0.768
13313,TWC,Cable,AZ,West,-7,-7,50,,,5
13321,CenturyLink,DSL,NC,South,-5,-4,10,,,0.768
13333,CenturyLink,DSL,WI,Midwest,-6,-5,10,,,0.768
13334,Charter,Cable,MN,Midwest,-6,-5,60,,,5
13335,CenturyLink,DSL,NC,South,-5,-4,10,,,0.768
13339,CenturyLink,DSL,IL,Midwest,-6,-5,10,,,0.768
13340,CenturyLink,DSL,AL,South,-6,-5,6,,,0.512
13341,CenturyLink,DSL,CO,West,-7,-6,10,,,0.768
13365,CenturyLink,DSL,WA,West,-8,-7,10,,,0.768
13368,Charter,Cable,MO,Midwest,-6,-5,100,,,5
13373,CenturyLink,DSL,NC,South,-5,-4,10,,,0.768
13375,TWC,Cable,AZ,West,-7,-7,30,,,5
13376,Comcast,Cable,MA,Northeast,-5,-4,150,,,10
13389,Cox,Cable,LA,South,-6,-5,50,,,5
13407,TWC,Cable,CA,West,-8,-7,200,,,20
13412,AT&T IPBB,DSL,FL,South,-5,-4,18,,,1.5
13418,TWC,Cable,OH,Midwest,-5,-4,20,,,2
13427,TWC,Cable,PA,Northeast,-5,-4,15,,,1
13441,AT&T IPBB,DSL,CA,West,-8,-7,12,,,1.5
13445,Comcast,Cable,NM,West,-7,-6,50,,,5
13456,Comcast,Cable,WA,West,-8,-7,75,,,5
13457,TWC,Cable,OH,Midwest,-5,-4,30,,,5
13460,TWC,Cable,IN,Midwest,-5,-4,20,,,2
13461,CenturyLink,DSL,TN,South,-5,-4,10,,,0.768
13469,Charter,Cable,NC,South,-5,-4,60,,,5
13470,AT&T IPBB,DSL,CA,West,-8,-7,12,,,1
13472,Charter,Cable,OR,West,-8,-7,60,,,4
13479,Cox,Cable,FL,South,-5,-4,50,,,5
13491,Charter,Cable,NE,Midwest,-6,-5,60,,,5
13494,TWC,Cable,IN,Midwest,-5,-4,50,,,5
13521,Comcast,Cable,KY,South,-5,-4,25,,,5
13556,Cox,Cable,FL,South,-5,-4,50,,,5
13557,Cox,Cable,FL,South,-5,-4,50,,,5
13562,Cox,Cable,AR,South,-6,-5,50,,,5
13567,Cox,Cable,RI,Northeast,-5,-4,50,,,5
13574,CenturyLink,DSL,AZ,West,-7,-7,20,,,0.896
13579,CenturyLink,DSL,FL,South,-5,-4,10,,,0.768
13607,Cox,Cable,VA,South,-5,-4,100,,,10
13611,Cox,Cable,FL,South,-5,-4,50,,,5
13619,Cox,Cable,FL,South,-5,-4,25,,,5
13626,Cox,Cable,CT,Northeast,-5,-4,50,,,5
13629,Cox,Cable,KS,Midwest,-6,-5,50,,,5
13639,CenturyLink,DSL,CO,West,-7,-6,10,,,0.768
13689,Charter,Cable,SC,South,-5,-4,60,,,4
13697,Comcast,Cable,OH,Midwest,-5,-4,25,,,5
13703,Comcast,Cable,MD,South,-5,-4,25,,,5
13719,Cox,Cable,LA,South,-6,-5,50,,,5
13723,CenturyLink,DSL,OR,West,-8,-7,3,,,0.64
14417,TWC,Cable,CA,West,-8,-7,50,,,5
14427,CenturyLink,DSL,TX,South,-6,-5,6,,,0.512
14429,Comcast,Cable,LA,South,-6,-5,75,,,10
14650,TWC,Cable,NC,South,-5,-4,50,,,5
14655,Verizon DSL,DSL,VA,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
14656,Comcast,Cable,IN,Midwest,-5,-4,75,,,10
14661,TWC,Cable,NY,Northeast,-5,-4,50,,,5
14666,CenturyLink,DSL,IA,Midwest,-6,-5,12,,,0.896
14672,Comcast,Cable,CO,West,-7,-6,25,,,5
14675,Charter,Cable,OR,West,-8,-7,60,,,4
14677,Verizon Fiber,Fiber,VA,South,-5,-4,75,,,75
14679,Verizon Fiber,Fiber,MD,South,-5,-4,75,,,75
14684,Verizon Fiber,Fiber,RI,Northeast,-5,-4,50,,,50
14693,Cox,Cable,MO,Midwest,-6,-5,50,,,5
14696,Charter,Cable,WI,Midwest,-6,-5,60,,,5
14707,TWC,Cable,WI,Midwest,-6,-5,20,,,2
14709,TWC,Cable,OH,Midwest,-5,-4,30,,,5
14710,Charter,Cable,MI,Midwest,-5,-4,60,,,5
14714,Comcast,Cable,WV,South,-5,-4,25,,,5
14730,TWC,Cable,TX,South,-6,-5,50,,,5
14731,TWC,Cable,MA,Northeast,-5,-4,15,,,1
14740,AT&T IPBB,DSL,KS,Midwest,-6,-5,18,,,1.5
14741,TWC,Cable,HI,West,-10,-10,50,,,5
14785,TWC,Cable,OH,Midwest,-5,-4,50,,,5
14788,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
18282,TWC,Cable,NJ,Northeast,-6,-5,50,,,5
18283,TWC,Cable,NY,Northeast,-5,-4,2,,,1
18313,Comcast,Cable,PA,Northeast,-5,-4,150,,,20
25882,Comcast,Cable,MA,Northeast,-5,-4,25,,,5
26061,Comcast,Cable,PA,Northeast,-5,-4,25,,,5
26073,Cox,Cable,CA,West,-8,-7,15,,,1
26079,Comcast,Cable,FL,South,-5,-4,75,,,10
26278,Verizon DSL,DSL,NJ,Northeast,-6,-5,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
26284,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
26288,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
26289,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
26306,Optimum,Cable,NY,Northeast,-5,-4,50,,,25
26319,Optimum,Cable,NY,Northeast,-5,-4,50,,,25
26332,Frontier DSL,DSL,NY,Northeast,-5,-4,6,,,0.384
26333,Frontier DSL,DSL,NY,Northeast,-5,-4,6,,,0.768
26334,Frontier DSL,DSL,NY,Northeast,-5,-4,12,,,1
26340,Frontier DSL,DSL,NY,Northeast,-5,-4,3,,,0.384
26342,Verizon Fiber,Fiber,PA,Northeast,-5,-4,50,,,50
26371,Verizon Fiber,Fiber,PA,Northeast,-5,-4,75,,,75
26387,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26391,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26399,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26402,Verizon Fiber,Fiber,VA,South,-5,-4,25,,,15
26407,Comcast,Cable,VA,South,-5,-4,25,,,5
26409,Verizon DSL,DSL,VA,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
26410,Verizon Fiber,Fiber,VA,South,-5,-4,25,,,25
26412,Verizon DSL,DSL,VA,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
26413,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26414,Windstream,DSL,NC,South,-5,-4,6,,,0.768
26419,AT&T IPBB,DSL,NC,South,-5,-4,18,,,1.5
26427,Windstream,DSL,NC,South,-5,-4,3,,,0.768
26431,AT&T IPBB,DSL,GA,South,-5,-4,24,,,3
26472,Verizon Fiber,Fiber,MA,Northeast,-5,-4,100,,,100
26477,Verizon Fiber,Fiber,MA,Northeast,-5,-4,75,,,75
26479,Verizon Fiber,Fiber,MA,Northeast,-5,-4,75,,,75
26482,Optimum,Cable,CT,Northeast,-5,-4,101,,,35
26487,Verizon Fiber,Fiber,CT,Northeast,-5,-4,75,,,75
26490,Optimum,Cable,NJ,Northeast,-6,-5,101,,,35
26494,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,25,,,25
26497,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,75,,,75
26506,Optimum,Cable,NJ,Northeast,-6,-5,50,,,25
26507,Optimum,Cable,NJ,Northeast,-6,-5,75,,,35
26508,Optimum,Cable,NJ,Northeast,-6,-5,50,,,25
26512,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,75,,,75
26515,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,50,,,50
26518,Optimum,Cable,NJ,Northeast,-6,-5,50,,,25
26522,Optimum,Cable,NJ,Northeast,-6,-5,25,,,5
26524,Optimum,Cable,NJ,Northeast,-6,-5,101,,,35
26525,Mediacom,Cable,DE,South,-5,-4,50,,,5
26529,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
26530,Verizon Fiber,Fiber,NY,Northeast,-5,-4,50,,,50
26539,Optimum,Cable,NY,Northeast,-5,-4,101,,,35
26549,Optimum,Cable,NY,Northeast,-5,-4,50,,,25
26553,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
26554,Optimum,Cable,NY,Northeast,-5,-4,50,,,25
26562,Optimum,Cable,NY,Northeast,-5,-4,200,,,35
26563,Optimum,Cable,NY,Northeast,-5,-4,101,,,35
26564,Optimum,Cable,NY,Northeast,-5,-4,30,,,5
26565,Verizon Fiber,Fiber,NY,Northeast,-5,-4,50,,,50
26571,Verizon Fiber,Fiber,PA,Northeast,-5,-4,75,,,75
26577,Verizon Fiber,Fiber,PA,Northeast,-5,-4,100,,,100
26580,Verizon Fiber,Fiber,PA,Northeast,-5,-4,50,,,50
26581,Verizon Fiber,Fiber,PA,Northeast,-5,-4,75,,,75
26583,Verizon Fiber,Fiber,PA,Northeast,-5,-4,25,,,25
26584,Verizon Fiber,Fiber,PA,Northeast,-5,-4,75,,,75
26587,Verizon Fiber,Fiber,PA,Northeast,-5,-4,100,,,100
26593,Comcast,Cable,PA,Northeast,-5,-4,150,,,10
26595,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
26601,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26603,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26604,Verizon Fiber,Fiber,MD,South,-5,-4,75,,,75
26605,Verizon Fiber,Fiber,MD,South,-5,-4,75,,,75
26607,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26611,TWC,Cable,MD,South,-5,-4,100,,,20
26614,Verizon Fiber,Fiber,MD,South,-5,-4,75,,,75
26616,Verizon Fiber,Fiber,VA,South,-5,-4,75,,,75
26621,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26622,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26623,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26624,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26626,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26631,AT&T IPBB,DSL,SC,South,-5,-4,24,,,3
26638,Frontier Fiber,Fiber,FL,South,-5,-4,75,,,75
26639,Frontier Fiber,Fiber,FL,South,-5,-4,75,,,75
26641,AT&T IPBB,DSL,TN,South,-5,-4,18,,,1.5
26644,Verizon DSL,DSL,MA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
26648,Verizon Fiber,Fiber,MA,Northeast,-5,-4,75,,,75
26651,Verizon Fiber,Fiber,MA,Northeast,-5,-4,75,,,75
26653,Verizon Fiber,Fiber,MA,Northeast,-5,-4,75,,,75
26655,Verizon Fiber,Fiber,RI,Northeast,-5,-4,25,,,25
26663,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,25,,,25
26669,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,75,,,75
26671,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,50,,,50
26672,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,75,,,75
26675,Optimum,Cable,NJ,Northeast,-6,-5,50,,,25
26682,Optimum,Cable,NJ,Northeast,-6,-5,50,,,25
26684,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
26687,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26689,AT&T IPBB,DSL,FL,South,-5,-4,24,,,3
26693,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,50,,,50
26696,Optimum,Cable,NY,Northeast,-5,-4,101,,,35
26697,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
26698,Optimum,Cable,NY,Northeast,-5,-4,101,,,35
26704,Verizon Fiber,Fiber,MA,Northeast,-5,-4,50,,,50
26706,TWC,Cable,NY,Northeast,-5,-4,100,,,20
26710,Verizon DSL,DSL,PA,Northeast,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
26713,CenturyLink,DSL,NC,South,-5,-4,4,,,0.512
26718,Frontier Fiber,Fiber,FL,South,-5,-4,50,,,50
26730,Optimum,Cable,NY,Northeast,-5,-4,50,,,25
26732,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
26736,Verizon Fiber,Fiber,NY,Northeast,-5,-4,75,,,75
26747,Verizon Fiber,Fiber,NY,Northeast,-5,-4,100,,,100
26752,Verizon Fiber,Fiber,MA,Northeast,-5,-4,75,,,75
26755,Optimum,Cable,CT,Northeast,-5,-4,200,,,35
26761,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,50,,,50
26763,Optimum,Cable,NJ,Northeast,-6,-5,101,,,35
26766,Optimum,Cable,NJ,Northeast,-6,-5,101,,,35
26770,Optimum,Cable,NY,Northeast,-5,-4,200,,,35
26773,Optimum,Cable,NY,Northeast,-5,-4,101,,,35
26777,TWC,Cable,NY,Northeast,-5,-4,20,,,2
26779,Comcast,Cable,PA,Northeast,-5,-4,200,,,10
26787,Verizon Fiber,Fiber,VA,South,-5,-4,75,,,75
26788,Verizon Fiber,Fiber,VA,South,-5,-4,50,,,50
26790,Verizon Fiber,Fiber,VA,South,-5,-4,75,,,75
26794,TWC,Cable,NC,South,-5,-4,200,,,20
26812,Verizon Fiber,Fiber,NY,Northeast,-5,-4,50,,,50
26813,Optimum,Cable,NY,Northeast,-5,-4,25,,,5
26821,Verizon Fiber,Fiber,NY,Northeast,-5,-4,50,,,50
26829,Frontier DSL,DSL,NY,Northeast,-5,-4,12,,,1
26831,TWC,Cable,NY,Northeast,-5,-4,50,,,5
26845,Verizon Fiber,Fiber,PA,Northeast,-5,-4,50,,,50
26850,Comcast,Cable,PA,Northeast,-5,-4,150,,,10
26851,Frontier DSL,DSL,PA,Northeast,-5,-4,12,,,1
26852,Frontier DSL,DSL,PA,Northeast,-5,-4,12,,,1
26861,Verizon Fiber,Fiber,PA,Northeast,-5,-4,75,,,75
26867,Verizon Fiber,Fiber,DE,South,-5,-4,75,,,75
26873,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26876,Verizon Fiber,Fiber,MD,South,-5,-4,25,,,25
26878,Verizon Fiber,Fiber,MD,South,-5,-4,75,,,75
26882,Verizon Fiber,Fiber,MD,South,-5,-4,50,,,50
26890,Comcast,Cable,FL,South,-5,-4,75,,,10
26893,Verizon Fiber,Fiber,VA,South,-5,-4,75,,,75
26898,Verizon Fiber,Fiber,VA,South,-5,-4,75,,,75
26904,AT&T IPBB,DSL,NC,South,-5,-4,12,,,1.5
26929,TWC,Cable,FL,South,-5,-4,50,,,5
26931,Frontier Fiber,Fiber,FL,South,-5,-4,75,,,75
26944,Comcast,Cable,CA,West,-8,-7,100,,,5
26948,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
26954,Frontier DSL,DSL,WA,West,-8,-7,3,,,0.768
26955,Comcast,Cable,WA,West,-8,-7,105,,,10
26967,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,25
26973,Frontier Fiber,Fiber,OR,Northeast,-8,-7,25,,,25
26978,Frontier Fiber,Fiber,OR,Northeast,-8,-7,25,,,25
26984,Comcast,Cable,OR,West,-8,-7,75,,,5
26989,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,25
26992,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,10
26994,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
27001,Frontier DSL,DSL,OR,West,-8,-7,6,,,0.768
27004,Comcast,Cable,WA,West,-8,-7,75,,,5
27007,Frontier Fiber,Fiber,WA,West,-8,-7,50,,,50
27021,Frontier DSL,DSL,WA,West,-8,-7,6,,,0.768
27024,Frontier DSL,DSL,WA,West,-8,-7,3,,,0.768
27027,CenturyLink,DSL,WA,West,-8,-7,8,,,0.768
27032,Comcast,Cable,WA,West,-8,-7,75,,,5
27046,AT&T IPBB,DSL,CA,West,-8,-7,24,,,3
27050,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
27051,Comcast,Cable,OR,West,-8,-7,75,,,5
27053,Frontier DSL,DSL,OR,West,-8,-7,6,,,0.384
27055,Comcast,Cable,OR,West,-8,-7,150,,,10
27058,Frontier DSL,DSL,OR,West,-8,-7,12,,,1
27070,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,10
27077,Comcast,Cable,WA,West,-8,-7,50,,,5
27079,Frontier DSL,DSL,WA,West,-8,-7,3,,,0.768
27080,CenturyLink,DSL,WA,West,-8,-7,7,,,0.896
27088,Frontier DSL,DSL,WA,West,-8,-7,12,,,1
27091,Frontier DSL,DSL,WA,West,-8,-7,6,,,0.768
27095,Frontier DSL,DSL,WA,West,-8,-7,12,,,1
27096,Charter,Cable,WA,West,-8,-7,60,,,5
27100,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,10
27102,Frontier DSL,DSL,WA,West,-8,-7,6,,,0.768
27116,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
27121,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,10
27122,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
27123,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
27124,Frontier Fiber,Fiber,OR,West,-8,-7,25,,,10
27127,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
27145,Frontier DSL,DSL,ID,West,-8,-7,3,,,0.384
27147,Windstream,DSL,NM,West,-7,-6,3,,,0.768
27153,Comcast,Cable,CO,West,-7,-6,150,,,20
27156,Comcast,Cable,UT,West,-7,-6,50,,,5
27161,Cox,Cable,AZ,West,-7,-7,15,,,1
27168,Cox,Cable,CA,West,-8,-7,150,,,10
27175,TWC,Cable,CA,West,-8,-7,200,,,20
27182,CenturyLink,DSL,CO,West,-7,-6,12,,,5
27198,CenturyLink,DSL,AZ,West,-7,-7,60,,,5
27211,Frontier Fiber,Fiber,CA,West,-8,-7,75,,,75
27213,Frontier Fiber,Fiber,CA,West,-8,-7,50,,,50
27223,Frontier Fiber,Fiber,CA,West,-8,-7,75,,,75
27230,Frontier Fiber,Fiber,CA,West,-8,-7,75,,,75
27237,Cox,Cable,CA,West,-8,-7,15,,,1
27240,Comcast,Cable,CO,West,-7,-6,25,,,5
27241,CenturyLink,DSL,CO,West,-7,-6,12,,,0.896
27244,CenturyLink,DSL,CO,West,-7,-6,12,,,0.896
27252,Comcast,Cable,UT,West,-7,-6,25,,,5
27255,Windstream,DSL,NM,West,-7,-6,6,,,0.768
27257,Frontier DSL,DSL,NV,West,-8,-7,12,,,2
27258,Frontier Fiber,Fiber,CA,West,-8,-7,25,,,25
27260,TWC,Fiber,CA,West,-8,-7,50,,,50
27270,Frontier DSL,DSL,CA,West,-8,-7,6,,,0.768
27271,Comcast,Cable,CO,West,-7,-6,100,,,10
27273,CenturyLink,DSL,CO,West,-7,-6,40,,,5
27274,CenturyLink,DSL,ID,West,-8,-7,12,,,0.896
27276,Frontier DSL,DSL,ID,West,-8,-7,6,,,0.768
27304,AT&T IPBB,DSL,OH,Midwest,-5,-4,24,,,3
27306,Frontier DSL,DSL,OH,Midwest,-5,-4,6,,,0.768
27317,CenturyLink,DSL,IA,Midwest,-6,-5,12,,,0.896
27324,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27337,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27338,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27340,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27345,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27349,TWC,Cable,WI,Midwest,-6,-5,50,,,5
27355,Frontier DSL,DSL,IL,Midwest,-6,-5,12,,,1
27367,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
27378,TWC,Cable,KY,South,-5,-4,30,,,5
27379,TWC,Cable,KY,South,-5,-4,30,,,5
27385,TWC,Cable,OH,Midwest,-5,-4,50,,,5
27390,Frontier DSL,DSL,OH,Midwest,-5,-4,6,,,0.768
27392,Windstream,DSL,OH,Midwest,-5,-4,12,,,0.768
27398,TWC,Cable,OH,Midwest,-5,-4,20,,,2
27403,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27405,TWC,DSL,OH,Midwest,-5,-4,3,,,0.768
27407,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27411,Frontier DSL,DSL,OH,Midwest,-5,-4,6,,,0.768
27416,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27418,Frontier DSL,DSL,OH,Midwest,-5,-4,12,,,1
27421,Frontier DSL,DSL,OH,Midwest,-5,-4,1.5,,,0.384
27423,Frontier DSL,DSL,OH,Midwest,-5,-4,12,,,1
27434,Frontier DSL,DSL,MI,Midwest,-5,-4,6,,,0.768
27437,CenturyLink,DSL,IA,Midwest,-6,-5,40,,,20
27452,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27456,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27463,Frontier DSL,DSL,IA,Midwest,-6,-5,12,,,1
27471,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27475,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27486,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27494,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27509,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27515,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
27518,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27521,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
27525,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27526,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27528,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27536,Frontier DSL,DSL,WI,Midwest,-6,-5,3,,,0.768
27537,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,,,0.256
27541,Frontier DSL,DSL,WI,Midwest,-6,-5,6,,,0.768
27551,Frontier DSL,DSL,WI,Midwest,-6,-5,1,,,0.384
27555,Frontier DSL,DSL,WI,Midwest,-6,-5,1.5,,,0.384
27559,Frontier DSL,DSL,MN,Midwest,-6,-5,3,,,0.384
27561,Frontier DSL,DSL,MN,Midwest,-6,-5,12,,,1
27568,Frontier DSL,DSL,MN,Midwest,-6,-5,6,,,0.768
27577,AT&T IPBB,DSL,IL,Midwest,-6,-5,12,,,1.5
27592,Frontier DSL,DSL,IL,Midwest,-6,-5,3,,,0.768
27617,Frontier DSL,DSL,IL,Midwest,-6,-5,1.5,,,0.384
27620,Frontier DSL,DSL,IL,Midwest,-6,-5,1,,,0.384
27661,Comcast,Cable,IA,Midwest,-6,-5,75,,,10
27662,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27665,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27669,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27671,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
27678,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
27681,Frontier DSL,DSL,IL,Midwest,-6,-5,6,,,0.768
27697,TWC,Cable,TX,South,-6,-5,200,,,20
27698,AT&T IPBB,DSL,TX,South,-6,-5,12,,,1
27702,AT&T IPBB,DSL,TX,South,-6,-5,24,,,3
27706,Frontier DSL,DSL,MN,Midwest,-6,-5,6,,,0.384
27738,AT&T IPBB,DSL,IL,Midwest,-6,-5,6,,,0.768
27739,AT&T IPBB,DSL,IL,Midwest,-6,-5,18,,,1.5
27742,TWC,Cable,KY,South,-5,-4,100,,,20
27747,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27752,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27755,Frontier DSL,DSL,NE,Midwest,-6,-5,6,,,0.384
27764,TWC,Cable,KY,South,-5,-4,100,,,20
27769,Windstream,DSL,OH,Midwest,-5,-4,3,,,0.384
27771,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27775,TWC,Cable,OH,Midwest,-5,-4,15,,,1
27778,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27779,TWC,Cable,OH,Midwest,-5,-4,30,,,5
27782,TWC,Cable,OH,Midwest,-5,-4,20,,,2
27784,Frontier DSL,DSL,OH,Midwest,-5,-4,6,,,0.768
27786,AT&T IPBB,DSL,OH,Midwest,-5,-4,3,,,0.512
27790,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27791,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27797,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.768
27798,Frontier DSL,DSL,OH,Midwest,-5,-4,1,,,0.384
27800,Frontier DSL,DSL,OH,Midwest,-5,-4,3,,,0.384
27804,Frontier DSL,DSL,OH,Midwest,-5,-4,6,,,0.768
27812,AT&T IPBB,DSL,IN,Midwest,-5,-4,12,,,1
27825,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
27827,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27828,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
27829,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27831,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27841,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27844,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27845,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27850,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27869,Mediacom,Cable,IA,Midwest,-6,-5,50,,,5
27882,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
27886,Mediacom,Cable,IA,Midwest,-6,-5,100,,,10
27906,Frontier DSL,DSL,WI,Midwest,-6,-5,12,,,1
27911,Frontier DSL,DSL,MN,Midwest,-6,-5,6,,,0.768
27912,Frontier DSL,DSL,MN,Midwest,-6,-5,3,,,0.384
27914,Windstream,DSL,MN,Midwest,-6,-5,12,,,0.768
27915,Windstream,DSL,MN,Midwest,-6,-5,12,,,0.768
27917,Frontier DSL,DSL,MN,Midwest,-6,-5,6,,,0.384
27918,Frontier DSL,DSL,MN,Midwest,-6,-5,6,,,0.768
27919,Frontier DSL,DSL,MN,Midwest,-6,-5,12,,,1
27934,Frontier DSL,DSL,IL,Midwest,-6,-5,6,,,0.768
27940,Comcast,Cable,IL,Midwest,-6,-5,75,,,10
27950,Frontier DSL,DSL,IL,Midwest,-6,-5,1.5,,,0.384
27952,AT&T IPBB,DSL,MO,Midwest,-6,-5,18,,,1.5
27954,Windstream,DSL,MO,Midwest,-6,-5,12,,,0.768
27955,Charter,Cable,MO,Midwest,-6,-5,60,,,5
